# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1215 5809 695717 7828 3764476191 7024 0.0000000 0.0000000 110.0249020
5.0000000 60.0 1882 5826 650365 7986 3764476259 7708 0.0000000 0.0000000 110.0249020
10.0000000 60.0 2398 6038 654623 7885 3764476327 8436 0.0000000 0.0000000 110.0249020
15.0000000 60.0 2449 6022 654773 8126 3764476394 8471 0.0000000 0.0000000 110.0249020
20.0000000 60.0 2057 5880 665640 7880 3764476462 7937 0.0000000 0.0000000 110.0249020
25.0000000 60.0 1317 6051 698248 7924 3764476530 7368 0.0000000 0.0000000 110.0249020
30.0000000 60.0 617 6163 731951 8061 3764476597 6780 0.0000000 0.0000000 110.0249020
35.0000000 60.0 178 6146 637118 7969 3764476665 6324 0.0000000 0.0000000 110.0249020
40.0000000 60.0 199 5937 629935 7920 3764476732 6136 0.0000000 0.0000000 110.0249020
45.0000000 60.0 668 5856 656882 8084 3764476800 6524 0.0000000 0.0000000 110.0249020
50.0000000 60.0 1359 5867 675639 7830 3764476868 7226 0.0000000 0.0000000 110.0249020
55.0000000 60.0 2094 6184 680272 7922 3764476935 8278 0.0000000 0.0000000 110.0249020
60.0000000 60.0 2475 6003 692246 7855 3764477003 8478 0.0000000 0.0000000 110.0249020
65.0000000 60.0 2414 6044 695837 7715 3764477070 8458 0.0000000 0.0000000 110.0249020
70.0000000 60.0 1729 5940 705362 7839 3764477138 7669 0.0000000 0.0000000 110.0249020
75.0000000 60.0 1050 5919 673918 7832 3764477205 6969 0.0000000 0.0000000 110.0249020
80.0000000 60.0 364 5842 614890 7790 3764477273 6206 0.0000000 0.0000000 110.0249020
85.0000000 60.0 127 5892 648136 7902 3764477341 6019 0.0000000 0.0000000 110.0249020
90.0000000 60.0 447 5738 689783 7885 3764477408 6185 0.0000000 0.0000000 110.0249020
95.0000000 60.0 1088 5830 700561 7876 3764477476 6918 0.0000000 0.0000000 110.0249020
