# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1115 5963 681507 7736 3764471482 7078 0.0000000 0.0000000 109.8754880
5.0000000 60.0 1848 6094 704281 7980 3764471550 7942 0.0000000 0.0000000 109.8754880
10.0000000 60.0 2198 6156 642702 8045 3764471618 8354 0.0000000 0.0000000 109.8754880
15.0000000 60.0 2430 6048 693625 7672 3764471685 8478 0.0000000 0.0000000 109.8754880
20.0000000 60.0 2208 5927 650949 7858 3764471753 8135 0.0000000 0.0000000 109.8754880
25.0000000 60.0 1407 6084 643966 7796 3764471820 7491 0.0000000 0.0000000 109.8754880
30.0000000 60.0 655 5981 714278 8011 3764471888 6636 0.0000000 0.0000000 109.8754880
35.0000000 60.0 165 6040 634648 8107 3764471956 6205 0.0000000 0.0000000 109.8754880
40.0000000 60.0 164 6194 637796 8016 3764472023 6358 0.0000000 0.0000000 109.8754880
45.0000000 60.0 630 6069 660962 7801 3764472091 6699 0.0000000 0.0000000 109.8754880
50.0000000 60.0 1285 6147 704882 7879 3764472158 7432 0.0000000 0.0000000 109.8754880
55.0000000 60.0 2026 6026 720212 8143 3764472226 8052 0.0000000 0.0000000 109.8754880
60.0000000 60.0 2352 6144 658661 7870 3764472294 8496 0.0000000 0.0000000 109.8754880
65.0000000 60.0 2278 5970 675950 7842 3764472361 8248 0.0000000 0.0000000 109.8754880
70.0000000 60.0 1778 6186 699189 8110 3764472429 7964 0.0000000 0.0000000 109.8754880
75.0000000 60.0 1057 6075 682192 7815 3764472496 7132 0.0000000 0.0000000 109.8754880
80.0000000 60.0 395 6119 644945 7813 3764472564 6514 0.0000000 0.0000000 109.8754880
85.0000000 60.0 140 6136 648220 7936 3764472632 6276 0.0000000 0.0000000 109.8754880
90.0000000 60.0 304 6186 646127 7972 3764472699 6490 0.0000000 0.0000000 109.8754880
95.0000000 60.0 1003 6318 642821 7885 3764472767 7321 0.0000000 0.0000000 109.8754880
