# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 289 10183 617092 7970 3764436177 10472 0.0000000 0.0000000 108.7500000
5.0000000 60.0 421 10252 626597 8066 3764436245 10673 0.0000000 0.0000000 108.7500000
10.0000000 60.0 602 10323 636464 7940 3764436312 10925 0.0000000 0.0000000 108.7500000
15.0000000 60.0 668 10300 619448 7856 3764436380 10968 0.0000000 0.0000000 108.7500000
20.0000000 60.0 619 10089 618266 7905 3764436448 10708 0.0000000 0.0000000 108.7500000
25.0000000 60.0 424 10352 626054 8060 3764436515 10776 0.0000000 0.0000000 108.7500000
30.0000000 60.0 225 10395 620215 7909 3764436583 10620 0.0000000 0.0000000 108.7500000
35.0000000 60.0 98 10282 667025 8156 3764436650 10380 0.0000000 0.0000000 108.7500000
40.0000000 60.0 75 10239 625449 7898 3764436718 10314 0.0000000 0.0000000 108.7500000
45.0000000 60.0 175 10216 630930 7943 3764436785 10391 0.0000000 0.0000000 108.7500000
50.0000000 60.0 284 10424 636310 7893 3764436853 10708 0.0000000 0.0000000 108.7500000
55.0000000 60.0 480 10293 623684 8139 3764436921 10773 0.0000000 0.0000000 108.7500000
60.0000000 60.0 639 10209 620720 7754 3764436988 10848 0.0000000 0.0000000 108.7500000
65.0000000 60.0 729 10047 633727 8016 3764437056 10776 0.0000000 0.0000000 108.7500000
70.0000000 60.0 548 10115 636583 8019 3764437123 10663 0.0000000 0.0000000 108.7500000
75.0000000 60.0 366 10495 631680 7965 3764437191 10861 0.0000000 0.0000000 108.7500000
80.0000000 60.0 171 10227 648648 8012 3764437258 10398 0.0000000 0.0000000 108.7500000
85.0000000 60.0 68 9981 616478 8026 3764437326 10049 0.0000000 0.0000000 108.7500000
90.0000000 60.0 86 10352 624488 8019 3764437393 10438 0.0000000 0.0000000 108.7500000
95.0000000 60.0 248 10255 633822 7902 3764437461 10503 0.0000000 0.0000000 108.7500000
