# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 585 8795 614210 7937 3764466773 9380 0.0000000 0.0000000 109.7250980
5.0000000 60.0 990 8896 634504 8100 3764466841 9886 0.0000000 0.0000000 109.7250980
10.0000000 60.0 1215 8866 661984 7936 3764466908 10081 0.0000000 0.0000000 109.7250980
15.0000000 60.0 1370 8611 712921 8006 3764466976 9981 0.0000000 0.0000000 109.7250980
20.0000000 60.0 1092 8853 661676 8008 3764467044 9945 0.0000000 0.0000000 109.7250980
25.0000000 60.0 782 8796 632485 7925 3764467111 9578 0.0000000 0.0000000 109.7250980
30.0000000 60.0 352 8825 703559 7794 3764467179 9177 0.0000000 0.0000000 109.7250980
35.0000000 60.0 127 8942 621546 8081 3764467247 9069 0.0000000 0.0000000 109.7250980
40.0000000 60.0 122 8730 624685 8008 3764467314 8852 0.0000000 0.0000000 109.7250980
45.0000000 60.0 359 8871 618748 8009 3764467382 9230 0.0000000 0.0000000 109.7250980
50.0000000 60.0 714 8927 615989 7871 3764467449 9641 0.0000000 0.0000000 109.7250980
55.0000000 60.0 1173 8725 600456 7815 3764467517 9898 0.0000000 0.0000000 109.7250980
60.0000000 60.0 1243 8872 628067 8005 3764467584 10115 0.0000000 0.0000000 109.7250980
65.0000000 60.0 1139 9056 638323 7858 3764467652 10195 0.0000000 0.0000000 109.7250980
70.0000000 60.0 913 8844 667521 8154 3764467719 9757 0.0000000 0.0000000 109.7250980
75.0000000 60.0 625 8690 704014 7896 3764467787 9315 0.0000000 0.0000000 109.7250980
80.0000000 60.0 216 9053 699648 7936 3764467855 9269 0.0000000 0.0000000 109.7250980
85.0000000 60.0 97 8963 705184 8031 3764467922 9060 0.0000000 0.0000000 109.7250980
90.0000000 60.0 222 8966 677485 7990 3764467990 9188 0.0000000 0.0000000 109.7250980
95.0000000 60.0 469 9009 673180 8013 3764468057 9478 0.0000000 0.0000000 109.7250980
