# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 448 9800 666723 7803 3764483257 10248 0.0000000 0.0000000 110.2504880
5.0000000 60.0 685 9757 698701 7733 3764483324 10442 0.0000000 0.0000000 110.2504880
10.0000000 60.0 836 9755 699272 7804 3764483392 10591 0.0000000 0.0000000 110.2504880
15.0000000 60.0 954 9847 714347 7932 3764483460 10801 0.0000000 0.0000000 110.2504880
20.0000000 60.0 717 10215 714754 8018 3764483528 10932 0.0000000 0.0000000 110.2504880
25.0000000 60.0 522 9746 714133 7856 3764483595 10268 0.0000000 0.0000000 110.2504880
30.0000000 60.0 245 9927 716352 7835 3764483663 10172 0.0000000 0.0000000 110.2504880
35.0000000 60.0 105 9946 696471 7693 3764483731 10051 0.0000000 0.0000000 110.2504880
40.0000000 60.0 81 9823 674510 7788 3764483798 9904 0.0000000 0.0000000 110.2504880
45.0000000 60.0 216 10006 667868 7905 3764483866 10222 0.0000000 0.0000000 110.2504880
50.0000000 60.0 450 9952 654451 7770 3764483933 10402 0.0000000 0.0000000 110.2504880
55.0000000 60.0 737 9816 625330 7855 3764484001 10553 0.0000000 0.0000000 110.2504880
60.0000000 60.0 925 9948 632238 8062 3764484069 10873 0.0000000 0.0000000 110.2504880
65.0000000 60.0 858 9892 639386 8037 3764484136 10750 0.0000000 0.0000000 110.2504880
70.0000000 60.0 712 9686 672598 7830 3764484204 10398 0.0000000 0.0000000 110.2504880
75.0000000 60.0 464 9737 684761 7803 3764484272 10201 0.0000000 0.0000000 110.2504880
80.0000000 60.0 190 9705 623304 7721 3764484339 9895 0.0000000 0.0000000 110.2504880
85.0000000 60.0 67 9845 649385 8040 3764484407 9912 0.0000000 0.0000000 110.2504880
90.0000000 60.0 135 9853 639620 7874 3764484474 9988 0.0000000 0.0000000 110.2504880
95.0000000 60.0 391 9825 633413 7783 3764484542 10216 0.0000000 0.0000000 110.2504880
