# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1003 6299 689234 7987 3764452649 7302 0.0000000 0.0000000 109.2749020
5.0000000 60.0 1695 6157 691841 7917 3764452717 7852 0.0000000 0.0000000 109.2749020
10.0000000 60.0 2240 6108 687706 8096 3764452785 8348 0.0000000 0.0000000 109.2749020
15.0000000 60.0 2332 6082 688403 8104 3764452852 8414 0.0000000 0.0000000 109.2749020
20.0000000 60.0 2007 6131 687506 7966 3764452920 8138 0.0000000 0.0000000 109.2749020
25.0000000 60.0 1300 6284 683099 8058 3764452987 7584 0.0000000 0.0000000 109.2749020
30.0000000 60.0 582 6213 685944 8019 3764453055 6795 0.0000000 0.0000000 109.2749020
35.0000000 60.0 185 6267 688690 7937 3764453122 6452 0.0000000 0.0000000 109.2749020
40.0000000 60.0 144 6418 682395 7933 3764453190 6562 0.0000000 0.0000000 109.2749020
45.0000000 60.0 576 6309 687326 8025 3764453258 6885 0.0000000 0.0000000 109.2749020
50.0000000 60.0 1282 6160 684490 8074 3764453325 7442 0.0000000 0.0000000 109.2749020
55.0000000 60.0 1953 6163 693498 7971 3764453393 8116 0.0000000 0.0000000 109.2749020
60.0000000 60.0 2297 6296 685418 8131 3764453460 8593 0.0000000 0.0000000 109.2749020
65.0000000 60.0 2361 6219 691538 7925 3764453528 8580 0.0000000 0.0000000 109.2749020
70.0000000 60.0 1769 6202 688770 7802 3764453596 7971 0.0000000 0.0000000 109.2749020
75.0000000 60.0 1094 6112 688900 7978 3764453664 7206 0.0000000 0.0000000 109.2749020
80.0000000 60.0 430 6238 688653 7946 3764453731 6668 0.0000000 0.0000000 109.2749020
85.0000000 60.0 136 6101 683606 8073 3764453799 6237 0.0000000 0.0000000 109.2749020
90.0000000 60.0 331 6235 681856 7983 3764453866 6566 0.0000000 0.0000000 109.2749020
95.0000000 60.0 922 6291 685623 8083 3764453934 7213 0.0000000 0.0000000 109.2749020
