# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 287 8010 632198 7958 3763898375 8297 0.0000000 0.0000000 108.2998050
5.0000000 60.0 470 7858 616327 7928 3763898443 8328 0.0000000 0.0000000 108.2998050
10.0000000 60.0 673 7967 668743 7961 3763898510 8640 0.0000000 0.0000000 108.2998050
15.0000000 60.0 687 7825 686142 7757 3763898578 8512 0.0000000 0.0000000 108.2998050
20.0000000 60.0 690 8015 616412 7680 3763898645 8705 0.0000000 0.0000000 108.2998050
25.0000000 60.0 475 7970 617100 7884 3763898713 8445 0.0000000 0.0000000 108.2998050
30.0000000 60.0 251 7995 585568 7930 3763898780 8246 0.0000000 0.0000000 108.2998050
35.0000000 60.0 99 7820 567823 7762 3763898848 7919 0.0000000 0.0000000 108.2998050
40.0000000 60.0 55 8050 628837 7921 3763898916 8105 0.0000000 0.0000000 108.2998050
45.0000000 60.0 132 7896 636071 7819 3763898983 8028 0.0000000 0.0000000 108.2998050
50.0000000 60.0 333 7852 668293 7965 3763899051 8185 0.0000000 0.0000000 108.2998050
55.0000000 60.0 583 7826 715789 7868 3763899119 8409 0.0000000 0.0000000 108.2998050
60.0000000 60.0 752 7824 557993 7834 3763899186 8576 0.0000000 0.0000000 108.2998050
65.0000000 60.0 677 8025 555575 7861 3763899254 8702 0.0000000 0.0000000 108.2998050
70.0000000 60.0 637 7829 719781 8064 3763899321 8466 0.0000000 0.0000000 108.2998050
75.0000000 60.0 404 8048 729405 7964 3763899389 8452 0.0000000 0.0000000 108.2998050
80.0000000 60.0 182 7924 723458 7901 3763899456 8106 0.0000000 0.0000000 108.2998050
85.0000000 60.0 53 7844 666224 7965 3763899524 7897 0.0000000 0.0000000 108.2998050
90.0000000 60.0 80 7896 653479 7682 3763899591 7976 0.0000000 0.0000000 108.2998050
95.0000000 60.0 234 7775 632958 7797 3763899659 8009 0.0000000 0.0000000 108.2998050
