# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 233 8100 610927 7896 3763924276 8333 0.0000000 0.0000000 109.1254880
5.0000000 60.0 395 7979 610349 8017 3763924344 8374 0.0000000 0.0000000 109.1254880
10.0000000 60.0 594 8048 639859 7826 3763924411 8642 0.0000000 0.0000000 109.1254880
15.0000000 60.0 657 8061 634220 7689 3763924479 8718 0.0000000 0.0000000 109.1254880
20.0000000 60.0 535 8116 608699 7868 3763924546 8651 0.0000000 0.0000000 109.1254880
25.0000000 60.0 417 8138 607104 8008 3763924614 8555 0.0000000 0.0000000 109.1254880
30.0000000 60.0 207 8107 603281 8017 3763924682 8314 0.0000000 0.0000000 109.1254880
35.0000000 60.0 93 8041 659790 7932 3763924749 8134 0.0000000 0.0000000 109.1254880
40.0000000 60.0 39 7974 678179 8080 3763924817 8013 0.0000000 0.0000000 109.1254880
45.0000000 60.0 135 7991 671265 7992 3763924884 8126 0.0000000 0.0000000 109.1254880
50.0000000 60.0 314 7942 609286 7871 3763924952 8256 0.0000000 0.0000000 109.1254880
55.0000000 60.0 471 8015 612916 7954 3763925020 8486 0.0000000 0.0000000 109.1254880
60.0000000 60.0 584 8106 669560 7949 3763925087 8690 0.0000000 0.0000000 109.1254880
65.0000000 60.0 590 7961 687903 7923 3763925155 8551 0.0000000 0.0000000 109.1254880
70.0000000 60.0 491 8080 625030 7731 3763925222 8571 0.0000000 0.0000000 109.1254880
75.0000000 60.0 338 7833 662290 7828 3763925290 8171 0.0000000 0.0000000 109.1254880
80.0000000 60.0 165 8060 632215 7997 3763925358 8225 0.0000000 0.0000000 109.1254880
85.0000000 60.0 64 7971 622429 7905 3763925425 8035 0.0000000 0.0000000 109.1254880
90.0000000 60.0 61 7970 637051 7932 3763925493 8031 0.0000000 0.0000000 109.1254880
95.0000000 60.0 207 8087 639131 7969 3763925560 8294 0.0000000 0.0000000 109.1254880
