#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.988525 10.0 197 1218 64742 483 3776131157 1898 0.000000 0.000000
-1.801758 10.0 212 1150 64781 545 3776131174 1907 0.000000 0.000000
-1.614990 10.0 200 1107 64798 509 3776131191 1816 0.000000 0.000000
-1.395264 10.0 204 1319 65244 416 3776131208 1939 0.000000 0.000000
-1.197510 10.0 196 1384 64659 358 3776131225 1938 0.000000 0.000000
-1.010742 10.0 142 1636 62184 136 3776131241 1914 0.000000 0.000000
-0.802002 10.0 91 1797 61909 115 3776131258 2003 0.000000 0.000000
-0.604248 10.0 116 1623 62416 161 3776131275 1900 0.000000 0.000000
-0.395508 10.0 106 1680 61979 213 3776131292 1999 0.000000 0.000000
-0.208740 10.0 145 1386 62298 438 3776131309 1969 0.000000 0.000000
0.000000 10.0 201 1200 62208 503 3776131326 1904 0.000000 0.000000
0.197754 10.0 221 1067 61815 525 3776131342 1813 0.000000 0.000000
0.384522 10.0 218 1105 62165 494 3776131359 1817 0.000000 0.000000
0.593262 10.0 179 1402 61690 307 3776131376 1888 0.000000 0.000000
0.802002 10.0 157 1463 61644 249 3776131393 1869 0.000000 0.000000
0.988769 10.0 126 1659 61682 131 3776131409 1916 0.000000 0.000000
1.197510 10.0 97 1684 61832 86 3776131426 1867 0.000000 0.000000
1.384277 10.0 77 1713 62783 116 3776131443 1906 0.000000 0.000000
1.604004 10.0 114 1490 63275 332 3776131460 1936 0.000000 0.000000
1.790771 10.0 176 1208 63123 486 3776131477 1870 0.000000 0.000000
1.988525 10.0 205 1215 62509 525 3776131493 1945 0.000000 0.000000
