# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 830 11011 658637 8076 3764235792 11841 0.0000000 0.0000000 107.9936520
5.0000000 60.0 1351 11027 628140 7922 3764235859 12378 0.0000000 0.0000000 107.9936520
10.0000000 60.0 1828 11046 659918 8029 3764235927 12874 0.0000000 0.0000000 107.9936520
15.0000000 60.0 1876 11091 691985 7916 3764235994 12967 0.0000000 0.0000000 107.9936520
20.0000000 60.0 1732 10992 683892 7767 3764236062 12724 0.0000000 0.0000000 107.9936520
25.0000000 60.0 1068 11227 699551 7907 3764236129 12295 0.0000000 0.0000000 107.9936520
30.0000000 60.0 496 11080 646478 7915 3764236197 11576 0.0000000 0.0000000 107.9936520
35.0000000 60.0 139 11343 614470 7795 3764236264 11482 0.0000000 0.0000000 107.9936520
40.0000000 60.0 109 11122 640565 7812 3764236332 11231 0.0000000 0.0000000 107.9936520
45.0000000 60.0 428 10989 697642 7997 3764236399 11417 0.0000000 0.0000000 107.9936520
50.0000000 60.0 956 11034 670464 7894 3764236467 11990 0.0000000 0.0000000 107.9936520
55.0000000 60.0 1402 11204 646268 7883 3764236534 12606 0.0000000 0.0000000 107.9936520
60.0000000 60.0 1843 11195 694960 7711 3764236602 13038 0.0000000 0.0000000 107.9936520
65.0000000 60.0 1923 10929 686456 7880 3764236670 12852 0.0000000 0.0000000 107.9936520
70.0000000 60.0 1417 11076 663298 7816 3764236737 12493 0.0000000 0.0000000 107.9936520
75.0000000 60.0 835 11167 723461 8095 3764236805 12002 0.0000000 0.0000000 107.9936520
80.0000000 60.0 368 10654 671946 8038 3764236872 11022 0.0000000 0.0000000 107.9936520
85.0000000 60.0 113 10737 642565 8015 3764236940 10850 0.0000000 0.0000000 107.9936520
90.0000000 60.0 258 10835 642309 7878 3764237007 11093 0.0000000 0.0000000 107.9936520
95.0000000 60.0 749 10777 717740 8059 3764237075 11526 0.0000000 0.0000000 107.9936520
