# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 731 10554 642634 8015 3764259313 11285 0.0000000 0.0000000 108.7500000
5.0000000 60.0 1230 10549 648918 7836 3764259381 11779 0.0000000 0.0000000 108.7500000
10.0000000 60.0 1677 10250 646583 7870 3764259449 11927 0.0000000 0.0000000 108.7500000
15.0000000 60.0 1689 10601 691114 7833 3764259516 12290 0.0000000 0.0000000 108.7500000
20.0000000 60.0 1461 10533 711928 7702 3764259584 11994 0.0000000 0.0000000 108.7500000
25.0000000 60.0 986 10356 664479 7944 3764259651 11342 0.0000000 0.0000000 108.7500000
30.0000000 60.0 523 10472 633688 7905 3764259719 10995 0.0000000 0.0000000 108.7500000
35.0000000 60.0 145 10453 640207 7861 3764259786 10598 0.0000000 0.0000000 108.7500000
40.0000000 60.0 101 10332 685338 7828 3764259854 10433 0.0000000 0.0000000 108.7500000
45.0000000 60.0 370 10518 719081 7789 3764259921 10888 0.0000000 0.0000000 108.7500000
50.0000000 60.0 898 10287 703470 7849 3764259989 11185 0.0000000 0.0000000 108.7500000
55.0000000 60.0 1451 10247 710441 7829 3764260056 11698 0.0000000 0.0000000 108.7500000
60.0000000 60.0 1697 10315 712158 7842 3764260124 12012 0.0000000 0.0000000 108.7500000
65.0000000 60.0 1595 10384 695534 7858 3764260191 11979 0.0000000 0.0000000 108.7500000
70.0000000 60.0 1237 10530 655103 7932 3764260259 11767 0.0000000 0.0000000 108.7500000
75.0000000 60.0 896 10277 628732 7889 3764260326 11173 0.0000000 0.0000000 108.7500000
80.0000000 60.0 351 10248 620986 7905 3764260394 10599 0.0000000 0.0000000 108.7500000
85.0000000 60.0 120 10208 627589 7790 3764260462 10328 0.0000000 0.0000000 108.7500000
90.0000000 60.0 226 9955 631181 7898 3764260529 10181 0.0000000 0.0000000 108.7500000
95.0000000 60.0 677 10421 622692 7904 3764260597 11098 0.0000000 0.0000000 108.7500000
