# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 924 9199 654102 7800 3764247550 10123 0.0000000 0.0000000 108.3750000
5.0000000 60.0 1582 9196 647381 7716 3764247618 10778 0.0000000 0.0000000 108.3750000
10.0000000 60.0 1990 9361 635038 7752 3764247686 11351 0.0000000 0.0000000 108.3750000
15.0000000 60.0 2031 9263 627825 7899 3764247753 11294 0.0000000 0.0000000 108.3750000
20.0000000 60.0 1689 9404 699828 7738 3764247821 11093 0.0000000 0.0000000 108.3750000
25.0000000 60.0 1148 9291 594725 7782 3764247888 10439 0.0000000 0.0000000 108.3750000
30.0000000 60.0 480 9417 556761 7747 3764247956 9897 0.0000000 0.0000000 108.3750000
35.0000000 60.0 132 9298 620565 7769 3764248023 9430 0.0000000 0.0000000 108.3750000
40.0000000 60.0 163 9528 526178 7850 3764248091 9691 0.0000000 0.0000000 108.3750000
45.0000000 60.0 555 9352 626229 7738 3764248158 9907 0.0000000 0.0000000 108.3750000
50.0000000 60.0 1135 9457 678112 7800 3764248226 10592 0.0000000 0.0000000 108.3750000
55.0000000 60.0 1683 9261 691495 7861 3764248293 10944 0.0000000 0.0000000 108.3750000
60.0000000 60.0 1953 9365 615545 7816 3764248361 11318 0.0000000 0.0000000 108.3750000
65.0000000 60.0 1933 9484 630200 7613 3764248429 11417 0.0000000 0.0000000 108.3750000
70.0000000 60.0 1439 9550 631353 7681 3764248496 10989 0.0000000 0.0000000 108.3750000
75.0000000 60.0 907 9436 637880 7797 3764248564 10343 0.0000000 0.0000000 108.3750000
80.0000000 60.0 306 9425 634242 7788 3764248631 9731 0.0000000 0.0000000 108.3750000
85.0000000 60.0 90 9419 676212 7735 3764248699 9509 0.0000000 0.0000000 108.3750000
90.0000000 60.0 359 9365 700753 7894 3764248766 9724 0.0000000 0.0000000 108.3750000
95.0000000 60.0 865 9674 691225 7932 3764248834 10539 0.0000000 0.0000000 108.3750000
