# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 515 12100 653500 7954 3764268726 12615 0.0000000 0.0000000 109.0502930
5.0000000 60.0 811 12094 701496 7908 3764268794 12905 0.0000000 0.0000000 109.0502930
10.0000000 60.0 1090 11907 660766 7805 3764268861 12997 0.0000000 0.0000000 109.0502930
15.0000000 60.0 1145 11785 626818 7783 3764268929 12930 0.0000000 0.0000000 109.0502930
20.0000000 60.0 1075 11716 630270 7823 3764268996 12791 0.0000000 0.0000000 109.0502930
25.0000000 60.0 698 11897 626015 7770 3764269064 12595 0.0000000 0.0000000 109.0502930
30.0000000 60.0 281 12130 622659 7792 3764269131 12411 0.0000000 0.0000000 109.0502930
35.0000000 60.0 96 11946 619126 7876 3764269199 12042 0.0000000 0.0000000 109.0502930
40.0000000 60.0 88 11698 623335 7902 3764269267 11786 0.0000000 0.0000000 109.0502930
45.0000000 60.0 265 11833 621777 7898 3764269334 12098 0.0000000 0.0000000 109.0502930
50.0000000 60.0 598 11826 615564 7798 3764269402 12424 0.0000000 0.0000000 109.0502930
55.0000000 60.0 892 11952 618084 7696 3764269469 12844 0.0000000 0.0000000 109.0502930
60.0000000 60.0 1147 12115 634303 7832 3764269537 13262 0.0000000 0.0000000 109.0502930
65.0000000 60.0 1100 11993 614638 7802 3764269604 13093 0.0000000 0.0000000 109.0502930
70.0000000 60.0 835 12161 636023 7681 3764269672 12996 0.0000000 0.0000000 109.0502930
75.0000000 60.0 476 12061 662791 7932 3764269739 12537 0.0000000 0.0000000 109.0502930
80.0000000 60.0 168 12030 704111 7796 3764269807 12198 0.0000000 0.0000000 109.0502930
85.0000000 60.0 65 12145 670302 7981 3764269875 12210 0.0000000 0.0000000 109.0502930
90.0000000 60.0 140 12383 639719 7920 3764269942 12523 0.0000000 0.0000000 109.0502930
95.0000000 60.0 479 11936 623401 7702 3764270010 12415 0.0000000 0.0000000 109.0502930
