# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-1.4000000 60.0 1036 7427 374708 10190 3770980246 8463 0.0000000 0.0000000 -0.8789060
-1.2000000 60.0 744 7571 374637 10079 3770980309 8315 0.0000000 0.0000000 -0.8789060
-1.0000000 60.0 452 7655 374460 10126 3770980373 8107 0.0000000 0.0000000 -0.8789060
-0.8000000 60.0 171 7414 375758 10133 3770980436 7585 0.0000000 0.0000000 -0.8789060
-0.6000000 60.0 67 7589 374644 10163 3770980499 7656 0.0000000 0.0000000 -0.8789060
-0.4000000 60.0 118 7461 374271 10056 3770980562 7579 0.0000000 0.0000000 -0.8789060
-0.2000000 60.0 294 7445 374980 10107 3770980625 7739 0.0000000 0.0000000 -0.8789060
0.0000000 60.0 617 7496 375882 10075 3770980689 8113 0.0000000 0.0000000 -0.8789060
0.2000000 60.0 959 7632 374642 10127 3770980752 8591 0.0000000 0.0000000 -0.8789060
0.4000000 60.0 1088 7460 375054 10269 3770980815 8548 0.0000000 0.0000000 -0.8789060
0.6000000 60.0 1143 7336 375412 10064 3770980878 8479 0.0000000 0.0000000 -0.8789060
0.8000000 60.0 1059 7502 374609 10154 3770980942 8561 0.0000000 0.0000000 -0.8789060
1.0000000 60.0 797 7586 374988 10109 3770981005 8383 0.0000000 0.0000000 -0.8789060
1.2000000 60.0 463 7658 374716 10226 3770981068 8121 0.0000000 0.0000000 -0.8789060
1.4000000 60.0 215 7462 375258 10041 3770981131 7677 0.0000000 0.0000000 -0.8789060
