# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 124 7355 669717 7921 3764006982 7479 0.0000000 0.0000000 108.5253910 56.9531250
-1.5000000 60.0 86 7337 684901 7819 3764007046 7423 0.0000000 0.0000000 108.5253910 56.9531250
-1.2500000 60.0 273 7562 718516 7764 3764007111 7835 0.0000000 0.0000000 108.5253910 56.9531250
-1.0000000 60.0 512 7493 716653 7938 3764007175 8005 0.0000000 0.0000000 108.5253910 56.9531250
-0.7500000 60.0 803 7548 688544 7959 3764007239 8351 0.0000000 0.0000000 108.5253910 56.9531250
-0.5000000 60.0 963 7550 664695 7888 3764007303 8513 0.0000000 0.0000000 108.5253910 56.9531250
-0.2500000 60.0 864 7461 636908 7987 3764007368 8325 0.0000000 0.0000000 108.5253910 56.9531250
0.0000000 60.0 697 7455 635553 7920 3764007432 8152 0.0000000 0.0000000 108.5253910 56.9531250
0.2500000 60.0 324 7521 673625 7859 3764007496 7845 0.0000000 0.0000000 108.5253910 56.9531250
0.5000000 60.0 123 7489 678300 8064 3764007560 7612 0.0000000 0.0000000 108.5253910 56.9531250
0.7500000 60.0 73 7446 677729 7843 3764007624 7519 0.0000000 0.0000000 108.5253910 56.9531250
1.0000000 60.0 259 7475 678790 7779 3764007689 7734 0.0000000 0.0000000 108.5253910 56.9531250
1.2500000 60.0 532 7415 643510 8014 3764007753 7947 0.0000000 0.0000000 108.5253910 56.9531250
1.5000000 60.0 784 7450 637617 7828 3764007817 8234 0.0000000 0.0000000 108.5253910 56.9531250
1.7500000 60.0 985 7355 635629 7932 3764007881 8340 0.0000000 0.0000000 108.5253910 56.9531250
