# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 82 5512 614747 7944 3764044707 5594 0.0000000 0.0000000 109.7250980 57.2281250
-1.5000000 60.0 283 5622 615876 8065 3764044771 5905 0.0000000 0.0000000 109.7250980 57.2281250
-1.2500000 60.0 707 5553 614010 7931 3764044836 6260 0.0000000 0.0000000 109.7250980 57.2281250
-1.0000000 60.0 1150 5730 614399 7912 3764044900 6880 0.0000000 0.0000000 109.7250980 57.2281250
-0.7500000 60.0 1516 5702 614293 7883 3764044964 7218 0.0000000 0.0000000 109.7250980 57.2281250
-0.5000000 60.0 1495 5654 618962 7844 3764045029 7149 0.0000000 0.0000000 109.7250980 57.2281250
-0.2500000 60.0 1307 5640 616521 8001 3764045093 6947 0.0000000 0.0000000 109.7250980 57.2281250
0.0000000 60.0 719 5730 613995 7837 3764045157 6449 0.0000000 0.0000000 109.7250980 57.2281250
0.2500000 60.0 287 5679 618225 7884 3764045221 5966 0.0000000 0.0000000 109.7250980 57.2281250
0.5000000 60.0 97 5647 613433 7964 3764045286 5744 0.0000000 0.0000000 109.7250980 57.2281250
0.7500000 60.0 248 5644 621368 7886 3764045350 5892 0.0000000 0.0000000 109.7250980 57.2281250
1.0000000 60.0 677 5610 618620 7958 3764045414 6287 0.0000000 0.0000000 109.7250980 57.2281250
1.2500000 60.0 1137 5749 615192 7932 3764045479 6886 0.0000000 0.0000000 109.7250980 57.2281250
1.5000000 60.0 1476 5711 616988 7954 3764045543 7187 0.0000000 0.0000000 109.7250980 57.2281250
1.7500000 60.0 1458 5648 615083 7862 3764045607 7106 0.0000000 0.0000000 109.7250980 57.2281250
