# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 90 7744 718052 7866 3764054145 7834 0.0000000 0.0000000 110.0249020 55.1875000
-1.5000000 60.0 104 7615 715856 7927 3764054209 7719 0.0000000 0.0000000 110.0249020 55.1875000
-1.2500000 60.0 255 7810 715811 7990 3764054274 8065 0.0000000 0.0000000 110.0249020 55.1875000
-1.0000000 60.0 494 7495 709183 7768 3764054338 7989 0.0000000 0.0000000 110.0249020 55.1875000
-0.7500000 60.0 636 7756 710543 7842 3764054402 8392 0.0000000 0.0000000 110.0249020 55.1875000
-0.5000000 60.0 689 7817 713667 8088 3764054467 8506 0.0000000 0.0000000 110.0249020 55.1875000
-0.2500000 60.0 626 7719 711785 7994 3764054531 8345 0.0000000 0.0000000 110.0249020 55.1875000
0.0000000 60.0 451 7569 717792 7940 3764054595 8020 0.0000000 0.0000000 110.0249020 55.1875000
0.2500000 60.0 204 7576 715026 7915 3764054660 7780 0.0000000 0.0000000 110.0249020 55.1875000
0.5000000 60.0 94 7503 716031 7982 3764054724 7597 0.0000000 0.0000000 110.0249020 55.1875000
0.7500000 60.0 116 7645 714096 7999 3764054788 7761 0.0000000 0.0000000 110.0249020 55.1875000
1.0000000 60.0 278 7723 710296 7853 3764054853 8001 0.0000000 0.0000000 110.0249020 55.1875000
1.2500000 60.0 426 7636 712689 7906 3764054917 8062 0.0000000 0.0000000 110.0249020 55.1875000
1.5000000 60.0 615 7539 708473 8012 3764054981 8154 0.0000000 0.0000000 110.0249020 55.1875000
1.7500000 60.0 669 7430 718165 7971 3764055046 8099 0.0000000 0.0000000 110.0249020 55.1875000
