# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 108 7152 712184 8011 3764056505 7260 0.0000000 0.0000000 110.0996090 56.4093750
-1.5000000 60.0 65 7183 717313 7767 3764056569 7248 0.0000000 0.0000000 110.0996090 56.4093750
-1.2500000 60.0 233 7108 714514 7977 3764056634 7341 0.0000000 0.0000000 110.0996090 56.4093750
-1.0000000 60.0 472 7091 713522 7904 3764056698 7563 0.0000000 0.0000000 110.0996090 56.4093750
-0.7500000 60.0 763 7233 709433 7905 3764056762 7996 0.0000000 0.0000000 110.0996090 56.4093750
-0.5000000 60.0 877 7189 712296 7992 3764056827 8066 0.0000000 0.0000000 110.0996090 56.4093750
-0.2500000 60.0 826 7091 710795 7913 3764056891 7917 0.0000000 0.0000000 110.0996090 56.4093750
0.0000000 60.0 555 7187 711573 7940 3764056955 7742 0.0000000 0.0000000 110.0996090 56.4093750
0.2500000 60.0 288 7257 720801 7980 3764057020 7545 0.0000000 0.0000000 110.0996090 56.4093750
0.5000000 60.0 119 7175 715016 8027 3764057084 7294 0.0000000 0.0000000 110.0996090 56.4093750
0.7500000 60.0 84 7080 724406 7953 3764057148 7164 0.0000000 0.0000000 110.0996090 56.4093750
1.0000000 60.0 232 7162 719585 7997 3764057213 7394 0.0000000 0.0000000 110.0996090 56.4093750
1.2500000 60.0 506 6967 717851 7794 3764057277 7473 0.0000000 0.0000000 110.0996090 56.4093750
1.5000000 60.0 802 7140 719393 7936 3764057341 7942 0.0000000 0.0000000 110.0996090 56.4093750
1.7500000 60.0 838 7297 717760 7871 3764057406 8135 0.0000000 0.0000000 110.0996090 56.4093750
