# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 147 6567 699479 7745 3764009339 6714 0.0000000 0.0000000 108.5996090 57.5187500
-1.5000000 60.0 93 6803 722162 7904 3764009403 6896 0.0000000 0.0000000 108.5996090 57.5187500
-1.2500000 60.0 377 6707 703622 7895 3764009467 7084 0.0000000 0.0000000 108.5996090 57.5187500
-1.0000000 60.0 690 6745 723174 8010 3764009532 7435 0.0000000 0.0000000 108.5996090 57.5187500
-0.7500000 60.0 1157 6617 729173 7813 3764009596 7774 0.0000000 0.0000000 108.5996090 57.5187500
-0.5000000 60.0 1267 6504 644928 7999 3764009660 7771 0.0000000 0.0000000 108.5996090 57.5187500
-0.2500000 60.0 1192 6630 298254 7822 3764009724 7822 0.0000000 0.0000000 108.5996090 57.5187500
0.0000000 60.0 877 6736 498555 7936 3764009789 7613 0.0000000 0.0000000 108.5996090 57.5187500
0.2500000 60.0 437 6784 631019 7867 3764009853 7221 0.0000000 0.0000000 108.5996090 57.5187500
0.5000000 60.0 133 6613 652507 7853 3764009917 6746 0.0000000 0.0000000 108.5996090 57.5187500
0.7500000 60.0 110 6736 659813 8056 3764009981 6846 0.0000000 0.0000000 108.5996090 57.5187500
1.0000000 60.0 328 6768 661584 7924 3764010045 7096 0.0000000 0.0000000 108.5996090 57.5187500
1.2500000 60.0 777 6835 661345 7892 3764010110 7612 0.0000000 0.0000000 108.5996090 57.5187500
1.5000000 60.0 1129 6755 662218 7900 3764010174 7884 0.0000000 0.0000000 108.5996090 57.5187500
1.7500000 60.0 1315 6735 658925 7682 3764010238 8050 0.0000000 0.0000000 108.5996090 57.5187500
