# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 137 5153 659287 7948 3764039990 5290 0.0000000 0.0000000 109.5751950 57.7750000
-1.5000000 60.0 206 5248 660118 8084 3764040055 5454 0.0000000 0.0000000 109.5751950 57.7750000
-1.2500000 60.0 626 5095 659108 7929 3764040119 5721 0.0000000 0.0000000 109.5751950 57.7750000
-1.0000000 60.0 1116 5303 664987 7976 3764040183 6419 0.0000000 0.0000000 109.5751950 57.7750000
-0.7500000 60.0 1601 5300 663046 8047 3764040247 6901 0.0000000 0.0000000 109.5751950 57.7750000
-0.5000000 60.0 1723 5396 657364 7906 3764040312 7119 0.0000000 0.0000000 109.5751950 57.7750000
-0.2500000 60.0 1310 5598 663062 7860 3764040376 6908 0.0000000 0.0000000 109.5751950 57.7750000
0.0000000 60.0 953 5239 665420 7944 3764040440 6192 0.0000000 0.0000000 109.5751950 57.7750000
0.2500000 60.0 431 5470 664531 7997 3764040505 5901 0.0000000 0.0000000 109.5751950 57.7750000
0.5000000 60.0 118 5142 656157 7973 3764040569 5260 0.0000000 0.0000000 109.5751950 57.7750000
0.7500000 60.0 198 5491 661789 8033 3764040633 5689 0.0000000 0.0000000 109.5751950 57.7750000
1.0000000 60.0 666 5215 659474 7840 3764040697 5881 0.0000000 0.0000000 109.5751950 57.7750000
1.2500000 60.0 1134 5480 657783 8084 3764040762 6614 0.0000000 0.0000000 109.5751950 57.7750000
1.5000000 60.0 1447 5828 660777 7969 3764040826 7275 0.0000000 0.0000000 109.5751950 57.7750000
1.7500000 60.0 1633 5612 654050 7845 3764040890 7245 0.0000000 0.0000000 109.5751950 57.7750000
