# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 78 8008 654149 7905 3764028199 8086 0.0000000 0.0000000 109.2001950 55.3031250
-1.5000000 60.0 100 7979 650323 7936 3764028263 8079 0.0000000 0.0000000 109.2001950 55.3031250
-1.2500000 60.0 257 8082 650027 8002 3764028327 8339 0.0000000 0.0000000 109.2001950 55.3031250
-1.0000000 60.0 497 8002 647676 7893 3764028392 8499 0.0000000 0.0000000 109.2001950 55.3031250
-0.7500000 60.0 657 7695 648647 8047 3764028456 8352 0.0000000 0.0000000 109.2001950 55.3031250
-0.5000000 60.0 663 7932 654429 7925 3764028520 8595 0.0000000 0.0000000 109.2001950 55.3031250
-0.2500000 60.0 587 7964 652701 8002 3764028585 8551 0.0000000 0.0000000 109.2001950 55.3031250
0.0000000 60.0 410 8214 654682 7971 3764028649 8624 0.0000000 0.0000000 109.2001950 55.3031250
0.2500000 60.0 216 8022 654597 7805 3764028713 8238 0.0000000 0.0000000 109.2001950 55.3031250
0.5000000 60.0 75 8107 652446 7966 3764028777 8182 0.0000000 0.0000000 109.2001950 55.3031250
0.7500000 60.0 102 8172 657257 7878 3764028842 8274 0.0000000 0.0000000 109.2001950 55.3031250
1.0000000 60.0 274 7897 649788 7925 3764028906 8171 0.0000000 0.0000000 109.2001950 55.3031250
1.2500000 60.0 485 8117 651991 8068 3764028970 8602 0.0000000 0.0000000 109.2001950 55.3031250
1.5000000 60.0 648 8094 650606 7910 3764029034 8742 0.0000000 0.0000000 109.2001950 55.3031250
1.7500000 60.0 699 8141 657445 7876 3764029099 8840 0.0000000 0.0000000 109.2001950 55.3031250
