# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos coil_amp(A)
-1.7500000 60.0 93 8009 699889 7884 3764004625 8102 0.0000000 0.0000000 108.4501950 55.7468750
-1.5000000 60.0 93 7990 710889 7865 3764004689 8083 0.0000000 0.0000000 108.4501950 55.7468750
-1.2500000 60.0 259 7986 711689 7813 3764004754 8245 0.0000000 0.0000000 108.4501950 55.7468750
-1.0000000 60.0 431 7821 681178 7848 3764004818 8252 0.0000000 0.0000000 108.4501950 55.7468750
-0.7500000 60.0 654 7950 663806 7955 3764004882 8604 0.0000000 0.0000000 108.4501950 55.7468750
-0.5000000 60.0 797 8001 634549 7726 3764004946 8798 0.0000000 0.0000000 108.4501950 55.7468750
-0.2500000 60.0 628 7845 636767 7797 3764005011 8473 0.0000000 0.0000000 108.4501950 55.7468750
0.0000000 60.0 477 7985 678257 7943 3764005075 8462 0.0000000 0.0000000 108.4501950 55.7468750
0.2500000 60.0 240 7826 679291 7877 3764005139 8066 0.0000000 0.0000000 108.4501950 55.7468750
0.5000000 60.0 94 7902 678535 7847 3764005203 7996 0.0000000 0.0000000 108.4501950 55.7468750
0.7500000 60.0 130 7949 675489 7798 3764005267 8079 0.0000000 0.0000000 108.4501950 55.7468750
1.0000000 60.0 241 7957 629156 7818 3764005332 8198 0.0000000 0.0000000 108.4501950 55.7468750
1.2500000 60.0 515 7964 628871 7693 3764005396 8479 0.0000000 0.0000000 108.4501950 55.7468750
1.5000000 60.0 683 8040 620395 7813 3764005460 8723 0.0000000 0.0000000 108.4501950 55.7468750
1.7500000 60.0 795 7894 683018 7875 3764005525 8689 0.0000000 0.0000000 108.4501950 55.7468750
