# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.098389 20.0 1293 6185 1 16 3795012198 7478 0.000000 0.000000
-1.889648 20.0 1465 5935 2 6 3795012224 7400 0.000000 0.000000
-1.691895 20.0 1844 5572 2 13 3795012250 7416 0.000000 0.000000
-1.472168 20.0 2455 4842 6 25 3795012276 7297 0.000000 0.000000
-1.274414 20.0 2929 4440 3 12 3795012303 7369 0.000000 0.000000
-1.065674 20.0 3068 4194 3 20 3795012329 7262 0.000000 0.000000
-0.845947 20.0 3072 4445 3 21 3795012355 7517 0.000000 0.000000
-0.626221 20.0 2531 5030 2 14 3795012381 7561 0.000000 0.000000
-0.417480 20.0 2054 5333 4 20 3795012407 7387 0.000000 0.000000
-0.208740 20.0 1486 6030 3 17 3795012433 7516 0.000000 0.000000
0.000000 20.0 1424 6092 3 8 3795012460 7516 0.000000 0.000000
0.197754 20.0 1596 5824 5 15 3795012486 7420 0.000000 0.000000
0.417480 20.0 2015 5430 4 19 3795012512 7445 0.000000 0.000000
0.626221 20.0 2522 4849 2 17 3795012538 7371 0.000000 0.000000
0.834961 20.0 3110 4377 2 27 3795012564 7487 0.000000 0.000000
1.043701 20.0 3229 4270 2 11 3795012591 7499 0.000000 0.000000
1.252441 20.0 3007 4525 3 17 3795012617 7532 0.000000 0.000000
1.472168 20.0 2367 4991 3 9 3795012643 7358 0.000000 0.000000
1.669922 20.0 1830 5608 3 15 3795012669 7438 0.000000 0.000000
1.889648 20.0 1364 6104 2 16 3795012696 7468 0.000000 0.000000
2.087402 20.0 1316 6117 1 13 3795012722 7433 0.000000 0.000000
2.296143 20.0 1538 5920 4 19 3795012748 7458 0.000000 0.000000
