# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.505127 20.0 6363 8736 156045 3 3796024254 15099 0.000000 0.000000
-1.406250 20.0 7429 7928 156226 4 3796024280 15357 0.000000 0.000000
-1.318359 20.0 8231 7019 156360 1 3796024306 15250 0.000000 0.000000
-1.230469 20.0 9247 6197 155911 3 3796024333 15444 0.000000 0.000000
-1.153565 20.0 9479 5967 156232 6 3796024359 15446 0.000000 0.000000
-1.054688 20.0 9704 5716 157793 5 3796024385 15420 0.000000 0.000000
-0.944824 20.0 9543 5809 163091 5 3796024411 15352 0.000000 0.000000
-0.867920 20.0 8953 6299 163216 5 3796024438 15252 0.000000 0.000000
-0.780029 20.0 8523 6862 162530 2 3796024464 15385 0.000000 0.000000
-0.703125 20.0 7536 7839 162352 1 3796024490 15375 0.000000 0.000000
-0.593262 20.0 6557 8826 162091 3 3796024516 15383 0.000000 0.000000
-0.505371 20.0 5375 9972 162501 2 3796024543 15347 0.000000 0.000000
-0.406494 20.0 4403 11014 162386 4 3796024569 15417 0.000000 0.000000
-0.329590 20.0 3544 11866 162189 1 3796024595 15410 0.000000 0.000000
-0.241699 20.0 2644 12757 162970 5 3796024621 15401 0.000000 0.000000
-0.153809 20.0 2048 13332 162991 3 3796024648 15380 0.000000 0.000000
-0.054932 20.0 1773 13680 163199 4 3796024674 15453 0.000000 0.000000
0.021973 20.0 1692 13522 163243 4 3796024700 15214 0.000000 0.000000
0.120850 20.0 2163 13498 163325 3 3796024727 15661 0.000000 0.000000
0.208740 20.0 2693 12608 163105 3 3796024753 15301 0.000000 0.000000
0.307617 20.0 3601 11920 163212 6 3796024779 15521 0.000000 0.000000
0.384522 20.0 4305 11090 163220 2 3796024805 15395 0.000000 0.000000
0.472412 20.0 5682 9919 163418 3 3796024832 15601 0.000000 0.000000
0.571289 20.0 6381 8828 163455 2 3796024858 15209 0.000000 0.000000
0.659180 20.0 7516 7703 163306 4 3796024884 15219 0.000000 0.000000
0.747070 20.0 8373 7058 163014 0 3796024910 15431 0.000000 0.000000
0.823975 20.0 9076 6226 162867 1 3796024936 15302 0.000000 0.000000
0.933838 20.0 9450 5997 162267 4 3796024963 15447 0.000000 0.000000
1.021729 20.0 9746 5563 144286 2 3796024989 15309 0.000000 0.000000
1.109619 20.0 9713 5816 144374 3 3796025015 15529 0.000000 0.000000
1.186523 20.0 9148 6374 144351 6 3796025041 15522 0.000000 0.000000
1.285400 20.0 8392 6997 144454 2 3796025067 15389 0.000000 0.000000
1.384277 20.0 7609 7874 144735 5 3796025094 15483 0.000000 0.000000
1.472168 20.0 6463 9050 144070 4 3796025120 15513 0.000000 0.000000
1.549072 20.0 5543 9739 144129 4 3796025147 15282 0.000000 0.000000
