* begin:	18.06.2021 14:03:04
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_RF2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	13792	8483	373505	37865	3706866188	22275	0.0000000	0.0000000
* Date: 18.06.2021	Time: 15:03
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.005000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.01	26	58
1	1.00	3600.01	26	130
2	2.00	3600.01	49	102
3	3.00	3600.01	44	114
4	4.00	3600.01	44	117
5	5.00	3600.01	55	113
6	6.00	3600.01	47	106
7	7.00	3600.01	42	101
8	8.00	3600.01	34	120
9	9.00	3600.01	44	118
10	10.00	3600.01	58	115
11	11.00	3600.01	40	150
12	12.00	3600.01	57	148
13	13.00	3600.01	47	156
14	14.00	3600.01	37	159
15	15.00	3600.01	41	142
16	16.00	3600.01	44	162
17	17.00	3600.01	41	134
18	18.00	3600.01	53	148
19	19.00	3600.01	37	131
20	20.00	3600.01	35	112
21	21.00	3600.01	54	120
22	22.00	3600.01	49	127
23	23.00	3600.01	41	108
24	24.00	3600.01	48	112
25	25.00	3600.01	37	111
26	26.00	3600.01	55	106
27	27.00	3600.01	62	124
28	28.00	3600.01	48	137
29	29.00	3600.01	43	119
30	30.00	3600.01	40	149
31	31.00	3600.01	54	115
32	32.00	3600.01	41	149
33	33.00	3600.01	31	134
34	34.00	3600.01	48	149
35	35.00	3600.01	44	129
36	36.00	3600.01	47	122
37	37.00	3600.01	41	120
38	38.00	3600.01	49	129
39	39.00	3600.01	44	104
40	40.00	3600.01	52	103
41	41.00	3600.01	53	105
42	42.00	3600.01	36	109
43	43.00	3600.01	53	109
44	44.00	3600.01	48	119
45	45.00	3600.01	51	125
46	46.00	3600.01	40	151
47	47.00	3600.01	38	135
48	48.00	3600.01	49	138
49	49.00	3600.01	46	144
50	50.00	3600.01	51	165
51	51.00	3600.01	29	149
52	52.00	3600.01	45	148
53	53.00	3600.01	47	135
54	54.00	3600.01	45	142
55	55.00	3600.01	48	117
56	56.00	3600.01	50	131
57	57.00	3600.01	41	99
58	58.00	3600.01	41	110
59	59.00	3600.01	54	87
60	60.00	3600.01	43	106
61	61.00	3600.01	43	117
62	62.00	3600.01	48	121
63	63.00	3600.01	44	120
64	64.00	3600.01	42	142
65	65.00	3600.01	50	121
66	66.00	3600.01	45	144
67	67.00	3600.01	42	119
68	68.00	3600.01	40	141
69	69.00	3600.01	48	143
70	70.00	3600.01	51	136
71	71.00	3600.01	49	134
72	72.00	3600.01	44	127
73	73.00	3600.01	44	121
74	74.00	3600.01	44	110
75	75.00	3600.01	56	99
76	76.00	3600.01	45	102
77	77.00	3600.01	51	117
78	78.00	3600.01	48	100
79	79.00	3600.01	37	127
80	80.00	3600.01	49	114
81	81.00	3600.01	50	127
82	82.00	3600.01	56	154
83	83.00	3600.01	48	116
84	84.00	3600.01	38	152
85	85.00	3600.01	50	136
86	86.00	3600.01	45	151
87	87.00	3600.01	25	158
88	88.00	3600.01	45	131
89	89.00	3600.01	44	129
90	90.00	3600.01	44	119
91	91.00	3600.01	46	124
92	92.00	3600.01	54	113
93	93.00	3600.01	37	109
94	94.00	3600.01	39	105
95	95.00	3600.01	45	105
96	96.00	3600.01	42	101
97	97.00	3600.01	35	101
98	98.00	3600.01	44	92
99	99.00	3600.01	47	126
100	100.00	3600.01	38	135
101	101.00	3600.01	42	144
102	102.00	3600.01	53	146
103	103.00	3600.01	46	169
104	104.00	3600.01	48	159
105	105.00	3600.01	38	145
106	106.00	3600.01	45	132
