# Current(A) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.5000000 15.0 68 324 156919 1965 3763791325 392 0.0000000 0.0000000
1.0000000 15.0 67 301 161719 1970 3763791344 368 0.0000000 0.0000000
1.5000000 15.0 52 314 162712 1969 3763791363 366 0.0000000 0.0000000
2.0000000 15.0 34 301 164082 2032 3763791383 335 0.0000000 0.0000000
2.5000000 15.0 24 328 162791 2013 3763791402 352 0.0000000 0.0000000
3.0000000 15.0 10 357 161753 2038 3763791421 367 0.0000000 0.0000000
3.5000000 15.0 11 350 163382 1957 3763791440 361 0.0000000 0.0000000
4.0000000 15.0 5 315 160858 1983 3763791459 320 0.0000000 0.0000000
4.5000000 15.0 4 359 162032 2011 3763791479 363 0.0000000 0.0000000
5.0000000 15.0 7 318 162832 2056 3763791498 325 0.0000000 0.0000000
5.5000000 15.0 19 311 165428 2012 3763791517 330 0.0000000 0.0000000
6.0000000 15.0 25 302 165628 2048 3763791536 327 0.0000000 0.0000000
6.5000000 15.0 37 308 166658 2036 3763791555 345 0.0000000 0.0000000
7.0000000 15.0 42 298 167388 2038 3763791575 340 0.0000000 0.0000000
7.5000000 15.0 46 286 169674 2043 3763791594 332 0.0000000 0.0000000
8.0000000 15.0 47 323 174391 1989 3763791613 370 0.0000000 0.0000000
8.5000000 15.0 40 325 174406 1994 3763791632 365 0.0000000 0.0000000
9.0000000 15.0 44 329 175088 2049 3763791651 373 0.0000000 0.0000000
9.5000000 15.0 28 380 173039 1969 3763791671 408 0.0000000 0.0000000
10.0000000 15.0 25 321 175008 2057 3763791690 346 0.0000000 0.0000000
