# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 464 7668 375998 10181 3771124064 8132 0.0000000 0.0000000 0.8239750
-0.0858680 60.0 143 7673 374058 10237 3771124191 7816 0.0000000 0.0000000 0.8239750
-0.0717360 60.0 54 7773 373968 10180 3771124318 7827 0.0000000 0.0000000 0.8239750
-0.0646700 60.0 123 7779 372449 10239 3771124445 7902 0.0000000 0.0000000 0.8239750
-0.0505380 60.0 365 7721 372312 10301 3771124573 8086 0.0000000 0.0000000 0.8239750
-0.0364060 60.0 741 7735 372342 10309 3771124700 8476 0.0000000 0.0000000 0.8239750
-0.0222740 60.0 1047 7753 372969 10031 3771124827 8800 0.0000000 0.0000000 0.8239750
-0.0081420 60.0 1087 7940 372502 10083 3771124954 9027 0.0000000 0.0000000 0.8239750
0.0059900 60.0 993 7785 371957 10054 3771125082 8778 0.0000000 0.0000000 0.8239750
0.0201220 60.0 647 7851 372535 10097 3771125209 8498 0.0000000 0.0000000 0.8239750
0.0342540 60.0 318 7780 371458 10143 3771125336 8098 0.0000000 0.0000000 0.8239750
0.0483860 60.0 79 7781 372472 10264 3771125464 7860 0.0000000 0.0000000 0.8239750
0.0625180 60.0 79 7674 371944 10278 3771125591 7753 0.0000000 0.0000000 0.8239750
0.0766500 60.0 317 7824 371370 10054 3771125718 8141 0.0000000 0.0000000 0.8239750
0.0907820 60.0 702 7848 373539 10230 3771125845 8550 0.0000000 0.0000000 0.8239750
0.1049140 60.0 988 7843 372783 10225 3771125973 8831 0.0000000 0.0000000 0.8239750
