# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 90.0 399 15465 564725 15242 3771110694 15864 0.0000000 0.0000000 0.2856450
-0.0858680 90.0 148 15219 568153 14921 3771110881 15367 0.0000000 0.0000000 0.2856450
-0.0717360 90.0 66 15313 566509 15264 3771111068 15379 0.0000000 0.0000000 0.2856450
-0.0646700 90.0 94 15470 567603 15233 3771111255 15564 0.0000000 0.0000000 0.2856450
-0.0505380 90.0 277 15480 563026 15061 3771111442 15757 0.0000000 0.0000000 0.2856450
-0.0364060 90.0 531 15391 563871 15238 3771111630 15922 0.0000000 0.0000000 0.2856450
-0.0222740 90.0 726 15481 566269 15056 3771111817 16207 0.0000000 0.0000000 0.2856450
-0.0081420 90.0 943 15447 552726 15209 3771112004 16390 0.0000000 0.0000000 0.2856450
0.0059900 90.0 792 15638 549089 14956 3771112191 16430 0.0000000 0.0000000 0.2856450
0.0201220 90.0 541 15479 566234 15239 3771112378 16020 0.0000000 0.0000000 0.2856450
0.0342540 90.0 296 15203 565664 15006 3771112565 15499 0.0000000 0.0000000 0.2856450
0.0483860 90.0 74 15297 565736 15217 3771112752 15371 0.0000000 0.0000000 0.2856450
0.0625180 90.0 84 15325 566544 15088 3771112940 15409 0.0000000 0.0000000 0.2856450
0.0766500 90.0 260 15427 567147 15331 3771113127 15687 0.0000000 0.0000000 0.2856450
0.0907820 90.0 525 15205 566009 14983 3771113314 15730 0.0000000 0.0000000 0.2856450
0.1049140 90.0 780 15277 565873 15373 3771113501 16057 0.0000000 0.0000000 0.2856450
