# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 459 21131 752696 20279 3771099093 21590 0.0000000 0.0000000 0.0549320
-0.0858680 120.0 180 20929 752723 20332 3771099340 21109 0.0000000 0.0000000 0.0549320
-0.0717360 120.0 76 21355 756480 20142 3771099587 21431 0.0000000 0.0000000 0.0549320
-0.0646700 120.0 86 21197 754906 20171 3771099834 21283 0.0000000 0.0000000 0.0549320
-0.0505380 120.0 262 21187 753358 20109 3771100082 21449 0.0000000 0.0000000 0.0549320
-0.0364060 120.0 554 21093 748767 20173 3771100329 21647 0.0000000 0.0000000 0.0549320
-0.0222740 120.0 864 21097 745762 20166 3771100576 21961 0.0000000 0.0000000 0.0549320
-0.0081420 120.0 992 21376 755877 20108 3771100823 22368 0.0000000 0.0000000 0.0549320
0.0059900 120.0 943 21002 756595 20194 3771101070 21945 0.0000000 0.0000000 0.0549320
0.0201220 120.0 607 21358 757848 20234 3771101317 21965 0.0000000 0.0000000 0.0549320
0.0342540 120.0 341 21429 755220 20361 3771101564 21770 0.0000000 0.0000000 0.0549320
0.0483860 120.0 104 21111 752744 20440 3771101811 21215 0.0000000 0.0000000 0.0549320
0.0625180 120.0 72 21277 751966 20427 3771102058 21349 0.0000000 0.0000000 0.0549320
0.0766500 120.0 248 20818 750578 20167 3771102305 21066 0.0000000 0.0000000 0.0549320
0.0907820 120.0 554 21374 749967 20589 3771102552 21928 0.0000000 0.0000000 0.0549320
0.1049140 120.0 862 21125 746098 20197 3771102799 21987 0.0000000 0.0000000 0.0549320
