# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 456 7278 377511 10050 3771070028 7734 0.0000000 0.0000000 -1.0107420
-0.0858680 60.0 171 7413 375385 10256 3771070155 7584 0.0000000 0.0000000 -1.0107420
-0.0717360 60.0 60 7251 364568 10269 3771070282 7311 0.0000000 0.0000000 -1.0107420
-0.0646700 60.0 100 7358 362897 10060 3771070409 7458 0.0000000 0.0000000 -1.0107420
-0.0505380 60.0 340 7302 378876 10036 3771070536 7642 0.0000000 0.0000000 -1.0107420
-0.0364060 60.0 870 7164 377042 10101 3771070663 8034 0.0000000 0.0000000 -1.0107420
-0.0222740 60.0 1168 7269 372816 10055 3771070790 8437 0.0000000 0.0000000 -1.0107420
-0.0081420 60.0 1339 7356 374262 9946 3771070917 8695 0.0000000 0.0000000 -1.0107420
0.0059900 60.0 1143 7225 371811 10040 3771071044 8368 0.0000000 0.0000000 -1.0107420
0.0201220 60.0 793 7318 377109 10199 3771071171 8111 0.0000000 0.0000000 -1.0107420
0.0342540 60.0 347 7218 379208 10110 3771071298 7565 0.0000000 0.0000000 -1.0107420
0.0483860 60.0 107 7168 379068 10214 3771071425 7275 0.0000000 0.0000000 -1.0107420
0.0625180 60.0 98 7186 373473 10149 3771071552 7284 0.0000000 0.0000000 -1.0107420
0.0766500 60.0 370 7271 373714 9952 3771071679 7641 0.0000000 0.0000000 -1.0107420
0.0907820 60.0 757 7236 375952 10078 3771071806 7993 0.0000000 0.0000000 -1.0107420
0.1049140 60.0 1110 7188 375018 10096 3771071933 8298 0.0000000 0.0000000 -1.0107420
