# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1117 5213 623659 7985 3764160310 6330 0.0000000 0.0000000 108.0747070
5.0000000 60.0 1619 5055 625800 7824 3764160378 6674 0.0000000 0.0000000 108.0747070
10.0000000 60.0 1797 5060 621422 7992 3764160445 6857 0.0000000 0.0000000 108.0747070
15.0000000 60.0 1757 5044 624897 7964 3764160513 6801 0.0000000 0.0000000 108.0747070
20.0000000 60.0 1429 5031 627693 7969 3764160580 6460 0.0000000 0.0000000 108.0747070
25.0000000 60.0 812 5189 623836 7879 3764160648 6001 0.0000000 0.0000000 108.0747070
30.0000000 60.0 294 5164 626621 7947 3764160715 5458 0.0000000 0.0000000 108.0747070
35.0000000 60.0 92 5100 625209 7809 3764160783 5192 0.0000000 0.0000000 108.0747070
40.0000000 60.0 266 5116 627515 7915 3764160850 5382 0.0000000 0.0000000 108.0747070
45.0000000 60.0 687 5073 626885 7862 3764160918 5760 0.0000000 0.0000000 108.0747070
50.0000000 60.0 1288 5117 626275 7819 3764160985 6405 0.0000000 0.0000000 108.0747070
55.0000000 60.0 1731 5112 626105 7991 3764161053 6843 0.0000000 0.0000000 108.0747070
60.0000000 60.0 1897 5063 626281 8033 3764161120 6960 0.0000000 0.0000000 108.0747070
65.0000000 60.0 1624 5229 624211 7880 3764161188 6853 0.0000000 0.0000000 108.0747070
70.0000000 60.0 1098 5233 627229 8044 3764161256 6331 0.0000000 0.0000000 108.0747070
75.0000000 60.0 530 5170 624566 7772 3764161323 5700 0.0000000 0.0000000 108.0747070
80.0000000 60.0 189 5085 627206 7920 3764161391 5274 0.0000000 0.0000000 108.0747070
85.0000000 60.0 109 5140 629303 7974 3764161458 5249 0.0000000 0.0000000 108.0747070
90.0000000 60.0 414 5078 624531 8057 3764161526 5492 0.0000000 0.0000000 108.0747070
95.0000000 60.0 960 5139 630328 7895 3764161594 6099 0.0000000 0.0000000 108.0747070
