# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 473 7729 697322 7889 3764195599 8202 0.0000000 0.0000000 109.2001950
5.0000000 60.0 622 7627 716142 8034 3764195666 8249 0.0000000 0.0000000 109.2001950
10.0000000 60.0 775 7570 623434 7946 3764195734 8345 0.0000000 0.0000000 109.2001950
15.0000000 60.0 639 7770 629105 7929 3764195802 8409 0.0000000 0.0000000 109.2001950
20.0000000 60.0 519 7689 637237 7839 3764195869 8208 0.0000000 0.0000000 109.2001950
25.0000000 60.0 252 7645 650195 7987 3764195937 7897 0.0000000 0.0000000 109.2001950
30.0000000 60.0 82 7606 694405 7887 3764196004 7688 0.0000000 0.0000000 109.2001950
35.0000000 60.0 47 7624 667565 7945 3764196072 7671 0.0000000 0.0000000 109.2001950
40.0000000 60.0 126 7639 635801 7934 3764196140 7765 0.0000000 0.0000000 109.2001950
45.0000000 60.0 277 7639 613780 7868 3764196207 7916 0.0000000 0.0000000 109.2001950
50.0000000 60.0 535 7759 617879 7803 3764196275 8294 0.0000000 0.0000000 109.2001950
55.0000000 60.0 632 7698 646190 8008 3764196343 8330 0.0000000 0.0000000 109.2001950
60.0000000 60.0 710 7593 681390 7833 3764196410 8303 0.0000000 0.0000000 109.2001950
65.0000000 60.0 562 7746 680806 7951 3764196478 8308 0.0000000 0.0000000 109.2001950
70.0000000 60.0 403 7778 632209 7924 3764196545 8181 0.0000000 0.0000000 109.2001950
75.0000000 60.0 185 7827 651257 7855 3764196613 8012 0.0000000 0.0000000 109.2001950
80.0000000 60.0 37 7675 656550 7902 3764196680 7712 0.0000000 0.0000000 109.2001950
85.0000000 60.0 56 7547 667291 7909 3764196748 7603 0.0000000 0.0000000 109.2001950
90.0000000 60.0 191 7474 682334 8006 3764196815 7665 0.0000000 0.0000000 109.2001950
95.0000000 60.0 405 7426 636453 7971 3764196883 7831 0.0000000 0.0000000 109.2001950
