# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 704 6490 697555 7961 3764179127 7194 0.0000000 0.0000000 108.6748050
5.0000000 60.0 1089 6690 701049 8000 3764179195 7779 0.0000000 0.0000000 108.6748050
10.0000000 60.0 1220 6475 702562 7927 3764179262 7695 0.0000000 0.0000000 108.6748050
15.0000000 60.0 1207 6485 701964 7955 3764179330 7692 0.0000000 0.0000000 108.6748050
20.0000000 60.0 918 6589 705553 7925 3764179397 7507 0.0000000 0.0000000 108.6748050
25.0000000 60.0 563 6484 699686 8055 3764179465 7047 0.0000000 0.0000000 108.6748050
30.0000000 60.0 237 6563 701352 7982 3764179532 6800 0.0000000 0.0000000 108.6748050
35.0000000 60.0 92 6539 710610 7858 3764179600 6631 0.0000000 0.0000000 108.6748050
40.0000000 60.0 140 6580 707394 7986 3764179668 6720 0.0000000 0.0000000 108.6748050
45.0000000 60.0 428 6527 705147 8058 3764179735 6955 0.0000000 0.0000000 108.6748050
50.0000000 60.0 804 6619 701114 7760 3764179803 7423 0.0000000 0.0000000 108.6748050
55.0000000 60.0 1095 6474 701290 8002 3764179870 7569 0.0000000 0.0000000 108.6748050
60.0000000 60.0 1295 6395 696702 7941 3764179938 7690 0.0000000 0.0000000 108.6748050
65.0000000 60.0 1148 6574 698056 7914 3764180006 7722 0.0000000 0.0000000 108.6748050
70.0000000 60.0 740 6478 691301 7978 3764180073 7218 0.0000000 0.0000000 108.6748050
75.0000000 60.0 392 6731 694947 8116 3764180141 7123 0.0000000 0.0000000 108.6748050
80.0000000 60.0 143 6735 695625 7988 3764180208 6878 0.0000000 0.0000000 108.6748050
85.0000000 60.0 97 6333 700503 7910 3764180276 6430 0.0000000 0.0000000 108.6748050
90.0000000 60.0 279 6526 704885 7832 3764180343 6805 0.0000000 0.0000000 108.6748050
95.0000000 60.0 616 6670 702531 7908 3764180411 7286 0.0000000 0.0000000 108.6748050
