# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1080 4889 612434 7932 3764209722 5969 0.0000000 0.0000000 109.6499020
5.0000000 60.0 1565 4841 626638 7904 3764209790 6406 0.0000000 0.0000000 109.6499020
10.0000000 60.0 1789 4978 666041 7822 3764209858 6767 0.0000000 0.0000000 109.6499020
15.0000000 60.0 1911 4903 702828 7981 3764209925 6814 0.0000000 0.0000000 109.6499020
20.0000000 60.0 1418 4823 658092 8039 3764209993 6241 0.0000000 0.0000000 109.6499020
25.0000000 60.0 922 4976 654764 7978 3764210060 5898 0.0000000 0.0000000 109.6499020
30.0000000 60.0 404 4871 659039 8119 3764210128 5275 0.0000000 0.0000000 109.6499020
35.0000000 60.0 103 4825 699766 7923 3764210195 4928 0.0000000 0.0000000 109.6499020
40.0000000 60.0 207 4967 676642 8007 3764210263 5174 0.0000000 0.0000000 109.6499020
45.0000000 60.0 619 4946 658231 8008 3764210331 5565 0.0000000 0.0000000 109.6499020
50.0000000 60.0 1191 4787 640214 7970 3764210398 5978 0.0000000 0.0000000 109.6499020
55.0000000 60.0 1658 5019 625009 7862 3764210466 6677 0.0000000 0.0000000 109.6499020
60.0000000 60.0 1920 5023 633639 8014 3764210533 6943 0.0000000 0.0000000 109.6499020
65.0000000 60.0 1735 4924 640051 7979 3764210601 6659 0.0000000 0.0000000 109.6499020
70.0000000 60.0 1188 4926 619483 7961 3764210668 6114 0.0000000 0.0000000 109.6499020
75.0000000 60.0 662 4885 611892 7948 3764210736 5547 0.0000000 0.0000000 109.6499020
80.0000000 60.0 208 4867 622898 7877 3764210804 5075 0.0000000 0.0000000 109.6499020
85.0000000 60.0 113 4865 702518 7809 3764210872 4978 0.0000000 0.0000000 109.6499020
90.0000000 60.0 344 4889 705276 8010 3764210939 5233 0.0000000 0.0000000 109.6499020
95.0000000 60.0 968 4888 665418 7947 3764211007 5856 0.0000000 0.0000000 109.6499020
