# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 557 7076 656558 7906 3764202660 7633 0.0000000 0.0000000 109.4248050
5.0000000 60.0 843 6905 700992 7994 3764202727 7748 0.0000000 0.0000000 109.4248050
10.0000000 60.0 1016 6959 656662 8131 3764202795 7975 0.0000000 0.0000000 109.4248050
15.0000000 60.0 977 6843 673190 7992 3764202862 7820 0.0000000 0.0000000 109.4248050
20.0000000 60.0 779 6775 694997 7927 3764202930 7554 0.0000000 0.0000000 109.4248050
25.0000000 60.0 439 6990 706332 7937 3764202998 7429 0.0000000 0.0000000 109.4248050
30.0000000 60.0 210 7149 619244 7968 3764203065 7359 0.0000000 0.0000000 109.4248050
35.0000000 60.0 63 6869 636694 7942 3764203133 6932 0.0000000 0.0000000 109.4248050
40.0000000 60.0 114 6808 669866 7881 3764203200 6922 0.0000000 0.0000000 109.4248050
45.0000000 60.0 364 6913 686446 7997 3764203268 7277 0.0000000 0.0000000 109.4248050
50.0000000 60.0 655 6928 642000 7844 3764203335 7583 0.0000000 0.0000000 109.4248050
55.0000000 60.0 916 6847 645131 7824 3764203403 7763 0.0000000 0.0000000 109.4248050
60.0000000 60.0 997 7019 668119 7964 3764203471 8016 0.0000000 0.0000000 109.4248050
65.0000000 60.0 947 6889 675632 7912 3764203538 7836 0.0000000 0.0000000 109.4248050
70.0000000 60.0 637 7038 645807 8091 3764203606 7675 0.0000000 0.0000000 109.4248050
75.0000000 60.0 335 6777 601314 7859 3764203673 7112 0.0000000 0.0000000 109.4248050
80.0000000 60.0 105 6971 685443 8175 3764203741 7076 0.0000000 0.0000000 109.4248050
85.0000000 60.0 65 6961 690782 8016 3764203809 7026 0.0000000 0.0000000 109.4248050
90.0000000 60.0 213 6847 668495 7990 3764203876 7060 0.0000000 0.0000000 109.4248050
95.0000000 60.0 455 7062 615113 7989 3764203944 7517 0.0000000 0.0000000 109.4248050
