# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1098 5049 627978 7947 3764162662 6147 0.0000000 0.0000000 108.1499020
5.0000000 60.0 1544 5270 625547 7873 3764162729 6814 0.0000000 0.0000000 108.1499020
10.0000000 60.0 1937 5127 627883 7993 3764162797 7064 0.0000000 0.0000000 108.1499020
15.0000000 60.0 1800 5038 626247 7995 3764162864 6838 0.0000000 0.0000000 108.1499020
20.0000000 60.0 1388 5200 624557 8013 3764162932 6588 0.0000000 0.0000000 108.1499020
25.0000000 60.0 839 5119 626958 7878 3764163000 5958 0.0000000 0.0000000 108.1499020
30.0000000 60.0 329 5134 627890 8110 3764163067 5463 0.0000000 0.0000000 108.1499020
35.0000000 60.0 89 5135 625767 7982 3764163135 5224 0.0000000 0.0000000 108.1499020
40.0000000 60.0 210 5076 623778 8099 3764163202 5286 0.0000000 0.0000000 108.1499020
45.0000000 60.0 653 5174 628534 7984 3764163270 5827 0.0000000 0.0000000 108.1499020
50.0000000 60.0 1297 5268 625999 7879 3764163337 6565 0.0000000 0.0000000 108.1499020
55.0000000 60.0 1789 5127 620209 7937 3764163405 6916 0.0000000 0.0000000 108.1499020
60.0000000 60.0 1879 5129 626665 7787 3764163472 7008 0.0000000 0.0000000 108.1499020
65.0000000 60.0 1606 4973 622951 8071 3764163540 6579 0.0000000 0.0000000 108.1499020
70.0000000 60.0 1198 4999 627140 7851 3764163607 6197 0.0000000 0.0000000 108.1499020
75.0000000 60.0 586 5068 628287 7939 3764163675 5654 0.0000000 0.0000000 108.1499020
80.0000000 60.0 195 5185 625356 7991 3764163742 5380 0.0000000 0.0000000 108.1499020
85.0000000 60.0 126 5084 626578 7969 3764163810 5210 0.0000000 0.0000000 108.1499020
90.0000000 60.0 449 5141 628956 7828 3764163878 5590 0.0000000 0.0000000 108.1499020
95.0000000 60.0 966 4918 652821 7884 3764163946 5884 0.0000000 0.0000000 108.1499020
