# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H encod1 encod2
-1.999512 30.0 963 15159 192736 2452 3782661928 16122 0.000000 0.000000
-1.812744 30.0 585 17113 193760 1244 3782661964 17698 0.000000 0.000000
-1.604004 30.0 549 17536 193548 1064 3782662000 18085 0.000000 0.000000
-1.395264 30.0 1036 15362 193893 2232 3782662036 16398 0.000000 0.000000
-1.197510 30.0 1568 12555 193563 4256 3782662073 14123 0.000000 0.000000
-0.999756 30.0 2257 9929 193474 5948 3782662109 12186 0.000000 0.000000
-0.791016 30.0 2555 7864 194331 7113 3782662145 10419 0.000000 0.000000
-0.604248 30.0 2640 7224 194451 7357 3782662181 9864 0.000000 0.000000
-0.395508 30.0 2413 8982 193918 6670 3782662218 11395 0.000000 0.000000
-0.197754 30.0 1921 11371 192500 4966 3782662254 13292 0.000000 0.000000
0.000000 30.0 1106 14642 192332 2975 3782662290 15748 0.000000 0.000000
0.197754 30.0 669 16828 192000 1469 3782662326 17497 0.000000 0.000000
0.395508 30.0 551 17326 191518 1040 3782662362 17877 0.000000 0.000000
0.604248 30.0 785 16472 191326 1655 3782662399 17257 0.000000 0.000000
0.802002 30.0 1474 13108 193424 3585 3782662435 14582 0.000000 0.000000
0.988769 30.0 2033 10519 192908 5333 3782662472 12552 0.000000 0.000000
1.197510 30.0 2537 8450 193452 6658 3782662508 10987 0.000000 0.000000
1.384277 30.0 2819 7159 193453 7477 3782662544 9978 0.000000 0.000000
1.604004 30.0 2634 7962 193674 6974 3782662580 10596 0.000000 0.000000
1.801758 30.0 2067 10582 193370 5391 3782662617 12649 0.000000 0.000000
1.999512 30.0 1276 13664 192299 3546 3782662653 14940 0.000000 0.000000
