# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.757812 20.0 5965 15224 134332 11 3794242605 21200 0.000000 0.000000
-1.669922 20.0 4920 16300 134202 17 3794242631 21237 0.000000 0.000000
-1.593018 20.0 4196 17157 134154 17 3794242657 21370 0.000000 0.000000
-1.516113 20.0 3093 18387 134662 8 3794242683 21488 0.000000 0.000000
-1.417236 20.0 2234 19373 134482 5 3794242709 21612 0.000000 0.000000
-1.329346 20.0 2248 18946 134469 12 3794242735 21206 0.000000 0.000000
-1.241455 20.0 2437 18848 134385 12 3794242762 21297 0.000000 0.000000
-1.164551 20.0 2654 18721 134960 13 3794242788 21388 0.000000 0.000000
-1.076660 20.0 3675 17928 135208 11 3794242814 21614 0.000000 0.000000
-0.988769 20.0 4673 16366 135035 18 3794242840 21057 0.000000 0.000000
-0.900879 20.0 5832 15352 135055 22 3794242866 21206 0.000000 0.000000
-0.812988 20.0 7302 13873 133993 23 3794242892 21198 0.000000 0.000000
-0.725098 20.0 8511 12650 134535 23 3794242918 21184 0.000000 0.000000
-0.637207 20.0 9907 11180 135355 22 3794242944 21109 0.000000 0.000000
-0.560303 20.0 10511 10571 134954 25 3794242970 21107 0.000000 0.000000
-0.461426 20.0 11297 9676 134567 33 3794242997 21006 0.000000 0.000000
-0.384522 20.0 12325 8764 134328 41 3794243023 21130 0.000000 0.000000
-0.307617 20.0 12254 8563 134555 40 3794243049 20857 0.000000 0.000000
-0.219727 20.0 12365 8545 134572 27 3794243075 20937 0.000000 0.000000
-0.109863 20.0 11405 9488 134890 34 3794243101 20927 0.000000 0.000000
-0.043945 20.0 11066 9659 135141 36 3794243127 20761 0.000000 0.000000
0.043945 20.0 9775 11100 134823 23 3794243153 20898 0.000000 0.000000
0.131836 20.0 8681 12494 134864 28 3794243179 21203 0.000000 0.000000
0.219727 20.0 7429 13658 134380 16 3794243205 21103 0.000000 0.000000
0.307617 20.0 5969 15124 134640 12 3794243232 21105 0.000000 0.000000
0.384522 20.0 5092 16058 134468 14 3794243258 21164 0.000000 0.000000
0.461426 20.0 3899 17438 134612 7 3794243284 21344 0.000000 0.000000
0.560303 20.0 3240 18281 134618 8 3794243310 21529 0.000000 0.000000
0.648193 20.0 3081 18245 134242 9 3794243336 21335 0.000000 0.000000
0.725098 20.0 2805 18340 134277 10 3794243362 21155 0.000000 0.000000
0.823975 20.0 2347 18946 134617 7 3794243388 21300 0.000000 0.000000
0.889893 20.0 2841 18500 134604 7 3794243414 21348 0.000000 0.000000
0.988769 20.0 3701 17731 134127 13 3794243440 21445 0.000000 0.000000
1.076660 20.0 4766 16414 134123 9 3794243467 21189 0.000000 0.000000
1.175537 20.0 6151 15182 134406 9 3794243493 21342 0.000000 0.000000
1.241455 20.0 7422 13821 134513 24 3794243519 21267 0.000000 0.000000
1.340332 20.0 8693 12337 134588 21 3794243545 21051 0.000000 0.000000
1.417236 20.0 9458 11514 134641 30 3794243571 21002 0.000000 0.000000
1.494141 20.0 10811 10289 134426 33 3794243597 21133 0.000000 0.000000
1.593018 20.0 11702 9320 134501 25 3794243623 21047 0.000000 0.000000
1.680908 20.0 11931 8745 134353 30 3794243649 20706 0.000000 0.000000
1.757812 20.0 12246 8657 133831 36 3794243675 20939 0.000000 0.000000
