#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 10.8 323 1640 72754 516 3777214420 1963 0.000000 0.000000
-1.801758 10.8 211 1640 72754 365 3777214448 1851 0.000000 0.000000
-1.614990 10.8 237 1640 72754 700 3777214476 1877 0.000000 0.000000
-1.406250 10.8 413 1640 72754 1231 3777214504 2053 0.000000 0.000000
-1.208496 10.8 530 1640 72754 1800 3777214531 2170 0.000000 0.000000
-0.999756 10.8 713 1640 72754 2206 3777214559 2353 0.000000 0.000000
-0.802002 10.8 805 1640 72754 2278 3777214587 2445 0.000000 0.000000
-0.615234 10.8 713 1640 72754 1882 3777214614 2353 0.000000 0.000000
-0.395508 10.8 667 1640 72754 1338 3777214642 2307 0.000000 0.000000
-0.197754 10.8 454 1640 72754 818 3777214670 2094 0.000000 0.000000
-0.010986 10.8 290 1640 72754 427 3777214697 1930 0.000000 0.000000
0.186768 10.8 214 1640 72754 410 3777214725 1854 0.000000 0.000000
0.395508 10.8 234 1640 72754 764 3777214753 1874 0.000000 0.000000
0.604248 10.8 399 1640 72754 1201 3777214780 2039 0.000000 0.000000
0.802002 10.8 560 1640 72754 1830 3777214808 2200 0.000000 0.000000
0.988769 10.8 760 1640 72754 2164 3777214835 2400 0.000000 0.000000
1.197510 10.8 848 1640 72754 2309 3777214863 2488 0.000000 0.000000
1.395264 10.8 784 1640 72754 1972 3777214891 2424 0.000000 0.000000
1.604004 10.8 649 1640 72754 1431 3777214918 2289 0.000000 0.000000
1.801758 10.8 425 1640 72754 838 3777214946 2065 0.000000 0.000000
1.988525 10.8 306 1640 72754 424 3777214973 1946 0.000000 0.000000
