#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 10.8 509 1640 72754 1276 3777221605 2149 0.000000 0.000000
-1.801758 10.8 533 1640 72754 1373 3777221633 2173 0.000000 0.000000
-1.604004 10.8 476 1640 72754 1327 3777221660 2116 0.000000 0.000000
-1.395264 10.8 564 1640 72754 1341 3777221688 2204 0.000000 0.000000
-1.208496 10.8 510 1640 72754 1318 3777221716 2150 0.000000 0.000000
-1.010742 10.8 518 1640 72754 1267 3777221743 2158 0.000000 0.000000
-0.812988 10.8 488 1640 72754 1222 3777221771 2128 0.000000 0.000000
-0.604248 10.8 509 1640 72754 1219 3777221799 2149 0.000000 0.000000
-0.395508 10.8 502 1640 72754 1277 3777221826 2142 0.000000 0.000000
-0.197754 10.8 498 1640 72754 1306 3777221854 2138 0.000000 0.000000
0.010986 10.8 481 1640 72754 1340 3777221882 2121 0.000000 0.000000
0.197754 10.8 552 1640 72754 1329 3777221909 2192 0.000000 0.000000
0.395508 10.8 509 1640 72754 1379 3777221937 2149 0.000000 0.000000
0.604248 10.8 528 1640 72754 1301 3777221965 2168 0.000000 0.000000
0.812988 10.8 537 1640 72754 1350 3777221992 2177 0.000000 0.000000
0.999756 10.8 540 1640 72754 1309 3777222020 2180 0.000000 0.000000
1.197510 10.8 492 1640 72754 1217 3777222048 2132 0.000000 0.000000
1.384277 10.8 512 1640 72754 1273 3777222075 2152 0.000000 0.000000
1.604004 10.8 469 1640 72754 1266 3777222103 2109 0.000000 0.000000
1.790771 10.8 515 1640 72754 1318 3777222131 2155 0.000000 0.000000
1.999512 10.8 507 1640 72754 1267 3777222159 2147 0.000000 0.000000
