* begin:	25.06.2021 01:54:51
* script file:	D:\data\Cycle 190\exp_CRG-2887\rawdata\sc\TOF_PS_inverse_RF1+2_weak_1h.cfg
*
* no cfg file, sc file created manually
* 0	1.1800000	60.0	18677	10271	397952	53985	3707427295	28948	0.0000000	0.0000000
* Date: 25.06.2021	Time: 02:54
* Pulsetime (탎):0.000003	Looptime (탎): 304.000000	BinWidth (탎): 1.000000	BinCount: 305	measured time (s): 3600.001000
* Bin NR >>  탎  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	3600.00	33	103
1	1.00	3600.00	64	203
2	2.00	3600.00	45	199
3	3.00	3600.00	56	176
4	4.00	3600.00	64	176
5	5.00	3600.00	63	177
6	6.00	3600.00	82	151
7	7.00	3600.00	50	150
8	8.00	3600.00	68	137
9	9.00	3600.00	63	144
10	10.00	3600.00	66	172
11	11.00	3600.00	57	149
12	12.00	3600.00	56	219
13	13.00	3600.00	44	189
14	14.00	3600.00	71	207
15	15.00	3600.00	68	226
16	16.00	3600.00	59	195
17	17.00	3600.00	79	186
18	18.00	3600.00	66	213
19	19.00	3600.00	58	193
20	20.00	3600.00	68	207
21	21.00	3600.00	58	205
22	22.00	3600.00	55	146
23	23.00	3600.00	58	129
24	24.00	3600.00	55	144
25	25.00	3600.00	51	130
26	26.00	3600.00	76	146
27	27.00	3600.00	62	153
28	28.00	3600.00	68	161
29	29.00	3600.00	63	171
30	30.00	3600.00	59	211
31	31.00	3600.00	48	194
32	32.00	3600.00	49	214
33	33.00	3600.00	58	227
34	34.00	3600.00	59	214
35	35.00	3600.00	48	231
36	36.00	3600.00	59	225
37	37.00	3600.00	54	174
38	38.00	3600.00	50	168
39	39.00	3600.00	74	140
40	40.00	3600.00	72	117
41	41.00	3600.00	62	128
42	42.00	3600.00	68	146
43	43.00	3600.00	64	133
44	44.00	3600.00	60	167
45	45.00	3600.00	58	173
46	46.00	3600.00	64	178
47	47.00	3600.00	61	182
48	48.00	3600.00	62	194
49	49.00	3600.00	55	191
50	50.00	3600.00	52	227
51	51.00	3600.00	62	219
52	52.00	3600.00	60	219
53	53.00	3600.00	56	206
54	54.00	3600.00	59	179
55	55.00	3600.00	63	159
56	56.00	3600.00	69	157
57	57.00	3600.00	68	141
58	58.00	3600.00	69	149
59	59.00	3600.00	66	148
60	60.00	3600.00	61	172
61	61.00	3600.00	65	168
62	62.00	3600.00	54	172
63	63.00	3600.00	46	186
64	64.00	3600.00	67	203
65	65.00	3600.00	72	180
66	66.00	3600.00	72	214
67	67.00	3600.00	71	202
68	68.00	3600.00	54	218
69	69.00	3600.00	47	192
70	70.00	3600.00	68	209
71	71.00	3600.00	56	157
72	72.00	3600.00	67	184
73	73.00	3600.00	52	133
74	74.00	3600.00	81	133
75	75.00	3600.00	58	154
76	76.00	3600.00	51	180
77	77.00	3600.00	52	149
78	78.00	3600.00	70	164
79	79.00	3600.00	55	138
80	80.00	3600.00	82	197
81	81.00	3600.00	60	164
82	82.00	3600.00	49	223
83	83.00	3600.00	52	182
84	84.00	3600.00	66	174
85	85.00	3600.00	59	169
86	86.00	3600.00	74	206
87	87.00	3600.00	49	194
88	88.00	3600.00	62	168
89	89.00	3600.00	68	180
90	90.00	3600.00	66	178
91	91.00	3600.00	70	175
92	92.00	3600.00	63	142
93	93.00	3600.00	61	147
94	94.00	3600.00	73	183
95	95.00	3600.00	47	177
96	96.00	3600.00	73	165
97	97.00	3600.00	67	171
98	98.00	3600.00	66	197
99	99.00	3600.00	60	183
100	100.00	3600.00	70	180
101	101.00	3600.00	52	187
102	102.00	3600.00	56	169
103	103.00	3600.00	50	164
104	104.00	3600.00	50	200
105	105.00	3600.00	65	166
106	106.00	3600.00	61	180
