# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 433 12966 647795 7389 3764358728 13399 0.0000000 0.0000000 108.8999020
5.0000000 60.0 669 12902 636658 7565 3764358795 13571 0.0000000 0.0000000 108.8999020
10.0000000 60.0 646 13020 653413 7517 3764358863 13666 0.0000000 0.0000000 108.8999020
15.0000000 60.0 633 13219 675606 7475 3764358930 13852 0.0000000 0.0000000 108.8999020
20.0000000 60.0 610 12882 677337 7383 3764358998 13492 0.0000000 0.0000000 108.8999020
25.0000000 60.0 392 12869 625787 7602 3764359066 13261 0.0000000 0.0000000 108.8999020
30.0000000 60.0 259 12751 629307 7366 3764359133 13010 0.0000000 0.0000000 108.8999020
35.0000000 60.0 217 13204 641503 7592 3764359201 13421 0.0000000 0.0000000 108.8999020
40.0000000 60.0 238 13263 678817 7483 3764359268 13501 0.0000000 0.0000000 108.8999020
45.0000000 60.0 349 13007 683656 7462 3764359336 13356 0.0000000 0.0000000 108.8999020
50.0000000 60.0 549 13126 692669 7492 3764359403 13675 0.0000000 0.0000000 108.8999020
55.0000000 60.0 710 12819 693432 7397 3764359471 13529 0.0000000 0.0000000 108.8999020
60.0000000 60.0 653 13171 719187 7612 3764359539 13824 0.0000000 0.0000000 108.8999020
65.0000000 60.0 627 12927 699983 7568 3764359606 13554 0.0000000 0.0000000 108.8999020
70.0000000 60.0 462 13102 659846 7513 3764359674 13564 0.0000000 0.0000000 108.8999020
75.0000000 60.0 333 13033 615662 7484 3764359741 13366 0.0000000 0.0000000 108.8999020
80.0000000 60.0 220 12779 625371 7500 3764359809 12999 0.0000000 0.0000000 108.8999020
85.0000000 60.0 243 12893 647206 7614 3764359876 13136 0.0000000 0.0000000 108.8999020
90.0000000 60.0 303 12830 632694 7444 3764359944 13133 0.0000000 0.0000000 108.8999020
95.0000000 60.0 452 12982 646151 7436 3764360011 13434 0.0000000 0.0000000 108.8999020
