# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 439 13470 604833 7732 3764335209 13909 0.0000000 0.0000000 108.1499020
5.0000000 60.0 655 13404 604765 7808 3764335276 14059 0.0000000 0.0000000 108.1499020
10.0000000 60.0 753 13522 602785 7686 3764335344 14275 0.0000000 0.0000000 108.1499020
15.0000000 60.0 654 13243 605884 7702 3764335411 13897 0.0000000 0.0000000 108.1499020
20.0000000 60.0 653 13315 604286 7910 3764335479 13968 0.0000000 0.0000000 108.1499020
25.0000000 60.0 437 13271 612854 7849 3764335546 13708 0.0000000 0.0000000 108.1499020
30.0000000 60.0 265 13527 671898 7724 3764335614 13792 0.0000000 0.0000000 108.1499020
35.0000000 60.0 218 13461 673880 7766 3764335681 13679 0.0000000 0.0000000 108.1499020
40.0000000 60.0 219 13197 673469 7780 3764335749 13416 0.0000000 0.0000000 108.1499020
45.0000000 60.0 367 13413 671217 7534 3764335816 13780 0.0000000 0.0000000 108.1499020
50.0000000 60.0 547 13463 668700 7641 3764335884 14010 0.0000000 0.0000000 108.1499020
55.0000000 60.0 706 13270 674382 7653 3764335951 13976 0.0000000 0.0000000 108.1499020
60.0000000 60.0 691 13112 670161 7546 3764336019 13803 0.0000000 0.0000000 108.1499020
65.0000000 60.0 661 13438 672648 7741 3764336086 14099 0.0000000 0.0000000 108.1499020
70.0000000 60.0 550 13115 675182 7809 3764336154 13665 0.0000000 0.0000000 108.1499020
75.0000000 60.0 398 13343 674532 7806 3764336221 13741 0.0000000 0.0000000 108.1499020
80.0000000 60.0 252 13540 676716 7719 3764336289 13792 0.0000000 0.0000000 108.1499020
85.0000000 60.0 215 13089 669939 7664 3764336356 13304 0.0000000 0.0000000 108.1499020
90.0000000 60.0 278 13224 672587 7728 3764336423 13502 0.0000000 0.0000000 108.1499020
95.0000000 60.0 387 13104 675410 7738 3764336491 13491 0.0000000 0.0000000 108.1499020
