# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1202 9945 607926 7489 3764354022 11147 0.0000000 0.0000000 108.7500000
5.0000000 60.0 1722 10115 608108 7440 3764354090 11837 0.0000000 0.0000000 108.7500000
10.0000000 60.0 1918 10260 608040 7623 3764354157 12178 0.0000000 0.0000000 108.7500000
15.0000000 60.0 1911 10016 611063 7584 3764354225 11927 0.0000000 0.0000000 108.7500000
20.0000000 60.0 1457 10028 611312 7577 3764354292 11485 0.0000000 0.0000000 108.7500000
25.0000000 60.0 841 10076 621126 7457 3764354360 10917 0.0000000 0.0000000 108.7500000
30.0000000 60.0 410 10047 626054 7475 3764354427 10457 0.0000000 0.0000000 108.7500000
35.0000000 60.0 194 10156 622915 7534 3764354495 10350 0.0000000 0.0000000 108.7500000
40.0000000 60.0 344 10348 623060 7572 3764354563 10692 0.0000000 0.0000000 108.7500000
45.0000000 60.0 825 10206 625995 7546 3764354630 11031 0.0000000 0.0000000 108.7500000
50.0000000 60.0 1319 10057 627310 7535 3764354698 11376 0.0000000 0.0000000 108.7500000
55.0000000 60.0 1699 10289 623621 7533 3764354765 11988 0.0000000 0.0000000 108.7500000
60.0000000 60.0 1909 10091 640451 7537 3764354833 12000 0.0000000 0.0000000 108.7500000
65.0000000 60.0 1742 9939 651352 7472 3764354900 11681 0.0000000 0.0000000 108.7500000
70.0000000 60.0 1255 10042 647114 7548 3764354968 11297 0.0000000 0.0000000 108.7500000
75.0000000 60.0 631 10019 661235 7238 3764355036 10650 0.0000000 0.0000000 108.7500000
80.0000000 60.0 293 10291 684319 7529 3764355103 10584 0.0000000 0.0000000 108.7500000
85.0000000 60.0 234 10022 688412 7586 3764355171 10256 0.0000000 0.0000000 108.7500000
90.0000000 60.0 508 10151 639355 7683 3764355238 10659 0.0000000 0.0000000 108.7500000
95.0000000 60.0 1044 10336 614041 7515 3764355306 11380 0.0000000 0.0000000 108.7500000
