# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1654 8318 657739 7592 3764368139 9972 0.0000000 0.0000000 109.2001950
5.0000000 60.0 2434 8290 626745 7564 3764368206 10724 0.0000000 0.0000000 109.2001950
10.0000000 60.0 2673 8253 620895 7727 3764368274 10926 0.0000000 0.0000000 109.2001950
15.0000000 60.0 2562 8558 619383 7625 3764368342 11120 0.0000000 0.0000000 109.2001950
20.0000000 60.0 1815 8593 614900 7441 3764368410 10408 0.0000000 0.0000000 109.2001950
25.0000000 60.0 981 8538 614594 7549 3764368477 9519 0.0000000 0.0000000 109.2001950
30.0000000 60.0 374 8833 617740 7436 3764368545 9207 0.0000000 0.0000000 109.2001950
35.0000000 60.0 212 8464 617833 7610 3764368612 8676 0.0000000 0.0000000 109.2001950
40.0000000 60.0 506 8574 613702 7659 3764368680 9080 0.0000000 0.0000000 109.2001950
45.0000000 60.0 1140 8472 612626 7563 3764368747 9612 0.0000000 0.0000000 109.2001950
50.0000000 60.0 1946 8394 621334 7541 3764368815 10340 0.0000000 0.0000000 109.2001950
55.0000000 60.0 2420 8485 615301 7595 3764368883 10905 0.0000000 0.0000000 109.2001950
60.0000000 60.0 2575 8382 642980 7561 3764368950 10957 0.0000000 0.0000000 109.2001950
65.0000000 60.0 2108 8892 788290 7516 3764369018 11000 0.0000000 0.0000000 109.2001950
70.0000000 60.0 1400 8906 719189 7364 3764369085 10306 0.0000000 0.0000000 109.2001950
75.0000000 60.0 721 8615 681163 7483 3764369153 9336 0.0000000 0.0000000 109.2001950
80.0000000 60.0 238 8446 648407 7390 3764369221 8684 0.0000000 0.0000000 109.2001950
85.0000000 60.0 314 8571 634656 7485 3764369288 8885 0.0000000 0.0000000 109.2001950
90.0000000 60.0 755 8819 645265 7536 3764369356 9574 0.0000000 0.0000000 109.2001950
95.0000000 60.0 1507 8601 634316 7498 3764369423 10108 0.0000000 0.0000000 109.2001950
