# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1038 11038 623513 7545 3764379909 12076 0.0000000 0.0000000 109.5747070
5.0000000 60.0 1545 11131 619335 7576 3764379976 12676 0.0000000 0.0000000 109.5747070
10.0000000 60.0 1639 11083 664492 7628 3764380044 12722 0.0000000 0.0000000 109.5747070
15.0000000 60.0 1549 11356 679569 7688 3764380112 12905 0.0000000 0.0000000 109.5747070
20.0000000 60.0 1214 11412 668708 7688 3764380179 12626 0.0000000 0.0000000 109.5747070
25.0000000 60.0 804 11170 671888 7741 3764380247 11974 0.0000000 0.0000000 109.5747070
30.0000000 60.0 412 11138 634490 7661 3764380315 11550 0.0000000 0.0000000 109.5747070
35.0000000 60.0 225 11356 682125 7873 3764380382 11581 0.0000000 0.0000000 109.5747070
40.0000000 60.0 302 11332 708180 7736 3764380450 11634 0.0000000 0.0000000 109.5747070
45.0000000 60.0 611 11257 703847 7548 3764380517 11868 0.0000000 0.0000000 109.5747070
50.0000000 60.0 1148 10806 711256 7854 3764380585 11954 0.0000000 0.0000000 109.5747070
55.0000000 60.0 1535 10983 649875 7829 3764380652 12518 0.0000000 0.0000000 109.5747070
60.0000000 60.0 1661 11261 617259 7810 3764380720 12922 0.0000000 0.0000000 109.5747070
65.0000000 60.0 1502 11052 626109 7752 3764380787 12554 0.0000000 0.0000000 109.5747070
70.0000000 60.0 1180 11062 686266 7744 3764380855 12242 0.0000000 0.0000000 109.5747070
75.0000000 60.0 595 11179 684762 7629 3764380922 11774 0.0000000 0.0000000 109.5747070
80.0000000 60.0 276 11411 672601 7660 3764380990 11687 0.0000000 0.0000000 109.5747070
85.0000000 60.0 203 11082 639174 7760 3764381058 11285 0.0000000 0.0000000 109.5747070
90.0000000 60.0 525 11051 615881 7685 3764381125 11576 0.0000000 0.0000000 109.5747070
95.0000000 60.0 939 11307 618187 7817 3764381193 12246 0.0000000 0.0000000 109.5747070
