# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 548 8005 372721 10009 3770590605 8553 0.0000000 0.0000000 1.6149900
-0.0929340 60.0 442 7997 372049 9906 3770590732 8439 0.0000000 0.0000000 1.6149900
-0.0858680 60.0 368 7849 372713 10200 3770590860 8217 0.0000000 0.0000000 1.6149900
-0.0788020 60.0 269 7962 372868 10291 3770590987 8231 0.0000000 0.0000000 1.6149900
-0.0717360 60.0 187 7930 372297 10062 3770591115 8117 0.0000000 0.0000000 1.6149900
-0.0646700 60.0 154 7980 372149 10128 3770591242 8134 0.0000000 0.0000000 1.6149900
-0.0576040 60.0 172 7967 372194 10174 3770591370 8139 0.0000000 0.0000000 1.6149900
-0.0505380 60.0 219 7984 372501 9936 3770591498 8203 0.0000000 0.0000000 1.6149900
-0.0434720 60.0 269 8012 372810 9996 3770591625 8281 0.0000000 0.0000000 1.6149900
-0.0364060 60.0 379 8010 372283 10166 3770591753 8389 0.0000000 0.0000000 1.6149900
-0.0293400 60.0 451 7873 371721 10024 3770591880 8324 0.0000000 0.0000000 1.6149900
-0.0222740 60.0 561 7921 372120 10114 3770592008 8482 0.0000000 0.0000000 1.6149900
-0.0152080 60.0 692 8027 372676 10187 3770592135 8719 0.0000000 0.0000000 1.6149900
-0.0081420 60.0 738 7957 372977 9972 3770592263 8695 0.0000000 0.0000000 1.6149900
-0.0010760 60.0 751 8141 373496 9995 3770592390 8892 0.0000000 0.0000000 1.6149900
0.0059900 60.0 695 7933 372063 10001 3770592518 8628 0.0000000 0.0000000 1.6149900
0.0130560 60.0 772 7921 373426 10040 3770592645 8693 0.0000000 0.0000000 1.6149900
0.0201220 60.0 643 7905 372469 9909 3770592773 8548 0.0000000 0.0000000 1.6149900
0.0271880 60.0 521 8070 372476 10083 3770592900 8591 0.0000000 0.0000000 1.6149900
0.0342540 60.0 466 8187 371556 10040 3770593028 8653 0.0000000 0.0000000 1.6149900
0.0413200 60.0 348 7942 372240 9997 3770593156 8290 0.0000000 0.0000000 1.6149900
0.0483860 60.0 267 8069 371920 9957 3770593283 8336 0.0000000 0.0000000 1.6149900
0.0554520 60.0 193 8039 372152 10154 3770593411 8232 0.0000000 0.0000000 1.6149900
0.0625180 60.0 168 8076 372519 10011 3770593538 8244 0.0000000 0.0000000 1.6149900
0.0695840 60.0 159 8009 372422 10166 3770593666 8168 0.0000000 0.0000000 1.6149900
0.0766500 60.0 176 8006 371309 10071 3770593793 8182 0.0000000 0.0000000 1.6149900
0.0837160 60.0 261 7736 372593 10228 3770593921 7997 0.0000000 0.0000000 1.6149900
0.0907820 60.0 326 8157 372501 9964 3770594048 8483 0.0000000 0.0000000 1.6149900
0.0978480 60.0 448 7993 373263 9944 3770594176 8441 0.0000000 0.0000000 1.6149900
0.1049140 60.0 569 8102 372384 9832 3770594304 8671 0.0000000 0.0000000 1.6149900
0.1119800 60.0 634 7907 372004 9954 3770594431 8541 0.0000000 0.0000000 1.6149900
