# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 60.0 358 9865 377131 10269 3770535226 10223 0.0000000 0.0000000 0.3515620
-0.0929340 60.0 299 9949 377375 10228 3770535353 10248 0.0000000 0.0000000 0.3515620
-0.0858680 60.0 214 9850 377605 10266 3770535481 10064 0.0000000 0.0000000 0.3515620
-0.0788020 60.0 132 9851 376734 10322 3770535608 9983 0.0000000 0.0000000 0.3515620
-0.0717360 60.0 117 10062 376214 10182 3770535735 10179 0.0000000 0.0000000 0.3515620
-0.0646700 60.0 105 9865 377270 10160 3770535862 9970 0.0000000 0.0000000 0.3515620
-0.0576040 60.0 93 9845 376948 10291 3770535989 9938 0.0000000 0.0000000 0.3515620
-0.0505380 60.0 170 9816 377620 10114 3770536117 9986 0.0000000 0.0000000 0.3515620
-0.0434720 60.0 227 9810 377459 10118 3770536244 10037 0.0000000 0.0000000 0.3515620
-0.0364060 60.0 234 9849 377935 10305 3770536371 10083 0.0000000 0.0000000 0.3515620
-0.0293400 60.0 349 9832 377422 10191 3770536498 10181 0.0000000 0.0000000 0.3515620
-0.0222740 60.0 358 9781 377474 10130 3770536626 10139 0.0000000 0.0000000 0.3515620
-0.0152080 60.0 435 9832 376722 10306 3770536753 10267 0.0000000 0.0000000 0.3515620
-0.0081420 60.0 511 10050 376545 10252 3770536880 10561 0.0000000 0.0000000 0.3515620
-0.0010760 60.0 499 9847 370154 10188 3770537007 10346 0.0000000 0.0000000 0.3515620
0.0059900 60.0 502 10023 371900 10037 3770537135 10525 0.0000000 0.0000000 0.3515620
0.0130560 60.0 445 9889 371418 10089 3770537262 10334 0.0000000 0.0000000 0.3515620
0.0201220 60.0 427 9899 370570 10089 3770537389 10326 0.0000000 0.0000000 0.3515620
0.0271880 60.0 341 9987 370650 10273 3770537516 10328 0.0000000 0.0000000 0.3515620
0.0342540 60.0 278 9923 371037 10223 3770537644 10201 0.0000000 0.0000000 0.3515620
0.0413200 60.0 225 9663 370745 10144 3770537771 9888 0.0000000 0.0000000 0.3515620
0.0483860 60.0 154 9788 370497 10285 3770537898 9942 0.0000000 0.0000000 0.3515620
0.0554520 60.0 131 9937 370815 10162 3770538025 10068 0.0000000 0.0000000 0.3515620
0.0625180 60.0 106 9627 370921 10191 3770538152 9733 0.0000000 0.0000000 0.3515620
0.0695840 60.0 125 9834 370559 10083 3770538280 9959 0.0000000 0.0000000 0.3515620
0.0766500 60.0 125 10141 370928 10066 3770538407 10266 0.0000000 0.0000000 0.3515620
0.0837160 60.0 180 9817 371393 10251 3770538534 9997 0.0000000 0.0000000 0.3515620
0.0907820 60.0 239 9858 370325 10116 3770538661 10097 0.0000000 0.0000000 0.3515620
0.0978480 60.0 336 9784 370061 10292 3770538789 10120 0.0000000 0.0000000 0.3515620
0.1049140 60.0 404 9877 370502 10112 3770538916 10281 0.0000000 0.0000000 0.3515620
0.1119800 60.0 494 9732 369690 10169 3770539043 10226 0.0000000 0.0000000 0.3515620
