# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 199 5484 125776 438 3776517192 6121 0.000000 0.000000 -1.900000
-2.801514 20.0 309 5117 131020 780 3776517220 6206 0.000000 0.000000 -1.900000
-2.603760 20.0 482 4008 130221 1466 3776517246 5956 0.000000 0.000000 -1.900000
-2.406006 20.0 731 2895 130367 2149 3776517273 5775 0.000000 0.000000 -1.900000
-2.197266 20.0 820 2741 129576 2260 3776517300 5821 0.000000 0.000000 -1.900000
-1.988525 20.0 768 3146 125941 1996 3776517327 5910 0.000000 0.000000 -1.900000
-1.801758 20.0 631 3883 124977 1362 3776517354 5876 0.000000 0.000000 -1.900000
-1.604004 20.0 402 4905 124375 793 3776517380 6100 0.000000 0.000000 -1.900000
-1.406250 20.0 232 5495 126512 351 3776517407 6078 0.000000 0.000000 -1.900000
-1.197510 20.0 185 5774 127572 335 3776517434 6294 0.000000 0.000000 -1.900000
-1.010742 20.0 251 5150 128614 665 3776517461 6066 0.000000 0.000000 -1.900000
-0.812988 20.0 401 4412 127584 1226 3776517488 6039 0.000000 0.000000 -1.900000
-0.604248 20.0 598 3495 129561 1713 3776517515 5806 0.000000 0.000000 -1.900000
-0.406494 20.0 670 2892 129489 2135 3776517541 5697 0.000000 0.000000 -1.900000
-0.197754 20.0 772 2783 129816 2290 3776517568 5845 0.000000 0.000000 -1.900000
-0.010986 20.0 705 3209 130124 1892 3776517595 5806 0.000000 0.000000 -1.900000
0.186768 20.0 656 3818 129068 1563 3776517622 6037 0.000000 0.000000 -1.900000
0.384522 20.0 467 4491 130182 1072 3776517649 6030 0.000000 0.000000 -1.900000
0.604248 20.0 278 5299 130510 462 3776517676 6039 0.000000 0.000000 -1.900000
0.780029 20.0 206 5652 131826 360 3776517703 6218 0.000000 0.000000 -1.900000
0.999756 20.0 231 5217 131552 630 3776517730 6078 0.000000 0.000000 -1.900000
1.197510 20.0 366 4314 132026 1096 3776517756 5776 0.000000 0.000000 -1.900000
1.395264 20.0 619 3367 131312 1928 3776517783 5914 0.000000 0.000000 -1.900000
1.604004 20.0 761 2731 128161 2202 3776517810 5694 0.000000 0.000000 -1.900000
1.790771 20.0 812 2821 129560 2193 3776517836 5826 0.000000 0.000000 -1.900000
1.999512 20.0 720 3282 129646 1935 3776517863 5937 0.000000 0.000000 -1.900000
2.186279 20.0 577 4069 129043 1287 3776517890 5933 0.000000 0.000000 -1.900000
2.395020 20.0 441 4586 132041 886 3776517917 5913 0.000000 0.000000 -1.900000
2.603760 20.0 245 5411 132951 448 3776517944 6104 0.000000 0.000000 -1.900000
2.790527 20.0 196 5641 133160 373 3776517970 6210 0.000000 0.000000 -1.900000
2.988281 20.0 233 5219 130449 681 3776517998 6133 0.000000 0.000000 -1.900000
