# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 194 5472 131952 310 3776513754 5976 0.000000 0.000000 -1.700000
-2.812500 20.0 227 5507 131523 494 3776513781 6228 0.000000 0.000000 -1.700000
-2.603760 20.0 323 4677 130459 943 3776513808 5943 0.000000 0.000000 -1.700000
-2.395020 20.0 498 3863 129699 1536 3776513835 5897 0.000000 0.000000 -1.700000
-2.208252 20.0 727 2937 127694 2089 3776513861 5753 0.000000 0.000000 -1.700000
-2.010498 20.0 808 2710 129040 2239 3776513888 5757 0.000000 0.000000 -1.700000
-1.801758 20.0 713 2911 126877 1963 3776513915 5587 0.000000 0.000000 -1.700000
-1.604004 20.0 538 4053 125670 1314 3776513942 5905 0.000000 0.000000 -1.700000
-1.395264 20.0 397 4953 124806 715 3776513968 6065 0.000000 0.000000 -1.700000
-1.186523 20.0 236 5572 125671 400 3776513995 6208 0.000000 0.000000 -1.700000
-0.999756 20.0 191 5700 126666 302 3776514022 6193 0.000000 0.000000 -1.700000
-0.802002 20.0 223 5394 126775 554 3776514049 6171 0.000000 0.000000 -1.700000
-0.604248 20.0 385 4367 126614 1128 3776514076 5880 0.000000 0.000000 -1.700000
-0.395508 20.0 591 3452 126091 1903 3776514103 5946 0.000000 0.000000 -1.700000
-0.197754 20.0 771 2726 127331 2193 3776514130 5690 0.000000 0.000000 -1.700000
0.000000 20.0 777 2737 127438 2241 3776514157 5755 0.000000 0.000000 -1.700000
0.197754 20.0 739 3177 126903 1971 3776514183 5887 0.000000 0.000000 -1.700000
0.384522 20.0 562 3831 125211 1554 3776514210 5947 0.000000 0.000000 -1.700000
0.593262 20.0 375 4691 126756 837 3776514237 5903 0.000000 0.000000 -1.700000
0.802002 20.0 225 5308 124951 429 3776514264 5962 0.000000 0.000000 -1.700000
0.988769 20.0 181 5585 125527 313 3776514291 6079 0.000000 0.000000 -1.700000
1.186523 20.0 236 5332 129172 544 3776514318 6112 0.000000 0.000000 -1.700000
1.395264 20.0 324 4863 130199 965 3776514344 6152 0.000000 0.000000 -1.700000
1.604004 20.0 513 3652 130021 1844 3776514371 6009 0.000000 0.000000 -1.700000
1.801758 20.0 734 2870 130017 2163 3776514398 5767 0.000000 0.000000 -1.700000
2.010498 20.0 753 2670 130576 2278 3776514425 5701 0.000000 0.000000 -1.700000
2.186279 20.0 831 2904 129045 2019 3776514452 5754 0.000000 0.000000 -1.700000
2.384033 20.0 654 3744 128107 1537 3776514479 5935 0.000000 0.000000 -1.700000
2.603760 20.0 459 4688 129714 991 3776514505 6138 0.000000 0.000000 -1.700000
2.790527 20.0 231 5460 126627 369 3776514532 6060 0.000000 0.000000 -1.700000
2.999268 20.0 154 5633 126522 327 3776514559 6114 0.000000 0.000000 -1.700000
