# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 338 4863 125428 827 3776486330 6028 0.000000 0.000000 -0.100000
-2.801514 20.0 523 3715 125739 1653 3776486357 5891 0.000000 0.000000 -0.100000
-2.592773 20.0 656 3026 123817 2112 3776486384 5794 0.000000 0.000000 -0.100000
-2.406006 20.0 784 2607 124590 2377 3776486410 5768 0.000000 0.000000 -0.100000
-2.197266 20.0 765 3102 125157 2080 3776486437 5947 0.000000 0.000000 -0.100000
-2.010498 20.0 597 3884 124837 1466 3776486464 5947 0.000000 0.000000 -0.100000
-1.812744 20.0 394 4882 125246 759 3776486490 6035 0.000000 0.000000 -0.100000
-1.604004 20.0 264 5607 125187 337 3776486517 6208 0.000000 0.000000 -0.100000
-1.395264 20.0 206 5671 126056 237 3776486544 6114 0.000000 0.000000 -0.100000
-1.197510 20.0 254 5396 124296 542 3776486570 6192 0.000000 0.000000 -0.100000
-0.999756 20.0 381 4400 128912 1071 3776486597 5852 0.000000 0.000000 -0.100000
-0.802002 20.0 556 3457 129562 1868 3776486624 5881 0.000000 0.000000 -0.100000
-0.615234 20.0 770 2720 128688 2272 3776486651 5762 0.000000 0.000000 -0.100000
-0.395508 20.0 789 2635 128990 2366 3776486677 5790 0.000000 0.000000 -0.100000
-0.197754 20.0 662 3161 129135 1941 3776486704 5764 0.000000 0.000000 -0.100000
0.000000 20.0 605 3985 128295 1395 3776486731 5985 0.000000 0.000000 -0.100000
0.197754 20.0 404 4908 130146 777 3776486757 6089 0.000000 0.000000 -0.100000
0.395508 20.0 246 5555 125596 382 3776486784 6183 0.000000 0.000000 -0.100000
0.604248 20.0 214 5587 123966 259 3776486811 6060 0.000000 0.000000 -0.100000
0.791016 20.0 292 5066 123801 669 3776486838 6027 0.000000 0.000000 -0.100000
0.999756 20.0 417 4411 122469 1270 3776486864 6098 0.000000 0.000000 -0.100000
1.186523 20.0 605 3612 123719 1668 3776486891 5885 0.000000 0.000000 -0.100000
1.384277 20.0 716 2901 126172 2158 3776486917 5775 0.000000 0.000000 -0.100000
1.593018 20.0 746 2551 126087 2335 3776486944 5632 0.000000 0.000000 -0.100000
1.801758 20.0 775 2806 126648 2216 3776486971 5797 0.000000 0.000000 -0.100000
1.988525 20.0 615 3882 126530 1484 3776486997 5981 0.000000 0.000000 -0.100000
2.197266 20.0 399 4699 124260 817 3776487024 5915 0.000000 0.000000 -0.100000
2.395020 20.0 320 5324 125904 458 3776487051 6102 0.000000 0.000000 -0.100000
2.592773 20.0 184 5789 124761 222 3776487077 6195 0.000000 0.000000 -0.100000
2.801514 20.0 189 5392 124570 434 3776487104 6015 0.000000 0.000000 -0.100000
2.999268 20.0 332 4571 126195 1073 3776487131 5976 0.000000 0.000000 -0.100000
