# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 678 3007 125250 1954 3776501737 5639 0.000000 0.000000 -1.000000
-2.801514 20.0 600 3591 128848 1526 3776501764 5717 0.000000 0.000000 -1.000000
-2.603760 20.0 453 4599 129655 918 3776501790 5970 0.000000 0.000000 -1.000000
-2.395020 20.0 293 5381 129714 471 3776501817 6145 0.000000 0.000000 -1.000000
-2.197266 20.0 211 5380 128959 456 3776501844 6047 0.000000 0.000000 -1.000000
-1.999512 20.0 289 4964 126338 719 3776501871 5972 0.000000 0.000000 -1.000000
-1.801758 20.0 428 4264 126744 1208 3776501898 5900 0.000000 0.000000 -1.000000
-1.604004 20.0 570 3466 126532 1699 3776501925 5735 0.000000 0.000000 -1.000000
-1.395264 20.0 723 3105 126796 2109 3776501951 5937 0.000000 0.000000 -1.000000
-1.208496 20.0 741 2776 127367 2176 3776501978 5693 0.000000 0.000000 -1.000000
-1.010742 20.0 670 3235 126979 1931 3776502005 5836 0.000000 0.000000 -1.000000
-0.802002 20.0 549 4026 126875 1273 3776502032 5848 0.000000 0.000000 -1.000000
-0.604248 20.0 390 4801 125197 830 3776502058 6021 0.000000 0.000000 -1.000000
-0.395508 20.0 280 5203 125072 530 3776502085 6013 0.000000 0.000000 -1.000000
-0.197754 20.0 234 5279 124917 460 3776502112 5973 0.000000 0.000000 -1.000000
0.000000 20.0 291 4888 124384 810 3776502139 5989 0.000000 0.000000 -1.000000
0.186768 20.0 416 4317 126602 1288 3776502165 6021 0.000000 0.000000 -1.000000
0.395508 20.0 519 3664 130415 1719 3776502192 5902 0.000000 0.000000 -1.000000
0.604248 20.0 658 3048 130581 2070 3776502219 5776 0.000000 0.000000 -1.000000
0.791016 20.0 685 2853 130797 2201 3776502246 5739 0.000000 0.000000 -1.000000
0.988769 20.0 663 3208 132574 1821 3776502272 5692 0.000000 0.000000 -1.000000
1.208496 20.0 645 3797 133773 1549 3776502299 5991 0.000000 0.000000 -1.000000
1.384277 20.0 461 4659 132114 855 3776502326 5975 0.000000 0.000000 -1.000000
1.604004 20.0 265 5313 131654 431 3776502353 6009 0.000000 0.000000 -1.000000
1.790771 20.0 239 5496 131192 448 3776502379 6183 0.000000 0.000000 -1.000000
1.988525 20.0 259 5218 131205 682 3776502406 6159 0.000000 0.000000 -1.000000
2.197266 20.0 397 4390 130699 1242 3776502433 6029 0.000000 0.000000 -1.000000
2.395020 20.0 529 3696 129076 1680 3776502460 5905 0.000000 0.000000 -1.000000
2.603760 20.0 672 2966 127515 2128 3776502486 5766 0.000000 0.000000 -1.000000
2.790527 20.0 734 2844 127964 2122 3776502513 5700 0.000000 0.000000 -1.000000
2.999268 20.0 672 3117 127877 1906 3776502540 5695 0.000000 0.000000 -1.000000
