# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 315 5017 125580 758 3776487185 6090 0.000000 0.000000 0.100000
-2.801514 20.0 462 3917 126497 1425 3776487212 5804 0.000000 0.000000 0.100000
-2.592773 20.0 637 3234 126783 1980 3776487238 5851 0.000000 0.000000 0.100000
-2.384033 20.0 737 2706 127380 2336 3776487265 5779 0.000000 0.000000 0.100000
-2.197266 20.0 776 2816 124542 2162 3776487292 5754 0.000000 0.000000 0.100000
-1.999512 20.0 628 3627 123807 1651 3776487319 5906 0.000000 0.000000 0.100000
-1.801758 20.0 437 4454 125208 984 3776487345 5875 0.000000 0.000000 0.100000
-1.593018 20.0 280 5224 124452 507 3776487372 6011 0.000000 0.000000 0.100000
-1.417236 20.0 242 5666 125366 229 3776487399 6137 0.000000 0.000000 0.100000
-1.197510 20.0 236 5543 125595 491 3776487425 6270 0.000000 0.000000 0.100000
-0.999756 20.0 362 4743 125486 905 3776487452 6010 0.000000 0.000000 0.100000
-0.791016 20.0 444 4093 125534 1316 3776487479 5853 0.000000 0.000000 0.100000
-0.604248 20.0 668 3042 124496 2154 3776487506 5864 0.000000 0.000000 0.100000
-0.406494 20.0 757 2577 124954 2250 3776487532 5584 0.000000 0.000000 0.100000
-0.197754 20.0 734 2835 125068 2145 3776487559 5714 0.000000 0.000000 0.100000
-0.010986 20.0 630 3569 124910 1632 3776487586 5831 0.000000 0.000000 0.100000
0.197754 20.0 482 4221 125325 1234 3776487613 5937 0.000000 0.000000 0.100000
0.384522 20.0 298 5060 125554 586 3776487639 5944 0.000000 0.000000 0.100000
0.604248 20.0 205 5642 125662 265 3776487666 6112 0.000000 0.000000 0.100000
0.802002 20.0 226 5423 124023 411 3776487693 6060 0.000000 0.000000 0.100000
0.999756 20.0 310 5019 124420 757 3776487719 6086 0.000000 0.000000 0.100000
1.186523 20.0 464 4236 125563 1327 3776487746 6027 0.000000 0.000000 0.100000
1.384277 20.0 637 3119 123646 1928 3776487773 5684 0.000000 0.000000 0.100000
1.593018 20.0 745 2597 125346 2371 3776487799 5713 0.000000 0.000000 0.100000
1.801758 20.0 776 2735 126411 2186 3776487826 5697 0.000000 0.000000 0.100000
2.010498 20.0 741 3031 125745 2121 3776487853 5893 0.000000 0.000000 0.100000
2.186279 20.0 574 3906 127798 1449 3776487879 5929 0.000000 0.000000 0.100000
2.384033 20.0 392 4930 126434 769 3776487906 6091 0.000000 0.000000 0.100000
2.603760 20.0 231 5596 126876 306 3776487933 6133 0.000000 0.000000 0.100000
2.801514 20.0 200 5521 128498 314 3776487960 6035 0.000000 0.000000 0.100000
2.999268 20.0 305 4902 127801 785 3776487986 5992 0.000000 0.000000 0.100000
