# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 246 5118 126141 595 3776488896 5959 0.000000 0.000000 0.200000
-2.801514 20.0 365 4695 127514 1067 3776488922 6127 0.000000 0.000000 0.200000
-2.592773 20.0 546 3442 126147 1880 3776488949 5868 0.000000 0.000000 0.200000
-2.384033 20.0 696 2698 125575 2215 3776488975 5609 0.000000 0.000000 0.200000
-2.208252 20.0 736 2812 127745 2308 3776489002 5856 0.000000 0.000000 0.200000
-1.999512 20.0 703 3299 127467 1747 3776489029 5749 0.000000 0.000000 0.200000
-1.790771 20.0 555 4121 126609 1218 3776489056 5894 0.000000 0.000000 0.200000
-1.625977 20.0 371 5102 124998 712 3776489082 6185 0.000000 0.000000 0.200000
-1.395264 20.0 253 5465 125327 375 3776489109 6093 0.000000 0.000000 0.200000
-1.197510 20.0 224 5523 126301 344 3776489136 6091 0.000000 0.000000 0.200000
-0.999756 20.0 286 5050 126022 768 3776489162 6104 0.000000 0.000000 0.200000
-0.812988 20.0 418 4320 126824 1246 3776489189 5984 0.000000 0.000000 0.200000
-0.604248 20.0 608 3563 127397 1799 3776489216 5970 0.000000 0.000000 0.200000
-0.395508 20.0 725 2864 126395 2190 3776489242 5779 0.000000 0.000000 0.200000
-0.208740 20.0 740 2681 126009 2273 3776489269 5694 0.000000 0.000000 0.200000
0.000000 20.0 721 3073 128888 1982 3776489296 5776 0.000000 0.000000 0.200000
0.186768 20.0 591 3773 129074 1424 3776489323 5788 0.000000 0.000000 0.200000
0.384522 20.0 417 4676 128255 900 3776489349 5993 0.000000 0.000000 0.200000
0.593262 20.0 253 5592 129688 427 3776489376 6272 0.000000 0.000000 0.200000
0.802002 20.0 198 5493 131765 291 3776489403 5982 0.000000 0.000000 0.200000
0.988769 20.0 290 4882 130950 783 3776489430 5955 0.000000 0.000000 0.200000
1.186523 20.0 429 4347 131116 1192 3776489456 5968 0.000000 0.000000 0.200000
1.395264 20.0 581 3444 130197 1839 3776489483 5864 0.000000 0.000000 0.200000
1.604004 20.0 691 2802 132108 2268 3776489510 5761 0.000000 0.000000 0.200000
1.790771 20.0 777 2612 130406 2316 3776489537 5705 0.000000 0.000000 0.200000
1.999512 20.0 691 3055 130302 1898 3776489563 5644 0.000000 0.000000 0.200000
2.208252 20.0 576 3717 125044 1429 3776489590 5722 0.000000 0.000000 0.200000
2.384033 20.0 405 4823 126532 773 3776489617 6001 0.000000 0.000000 0.200000
2.603760 20.0 256 5353 126133 363 3776489643 5972 0.000000 0.000000 0.200000
2.790527 20.0 208 5644 125826 285 3776489670 6137 0.000000 0.000000 0.200000
2.988281 20.0 270 5269 126710 518 3776489697 6057 0.000000 0.000000 0.200000
