# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.999268 20.0 614 3613 126599 1448 3776505165 5675 0.000000 0.000000 -1.200000
-2.812500 20.0 385 4640 128132 954 3776505192 5979 0.000000 0.000000 -1.200000
-2.614746 20.0 269 5607 133450 432 3776505219 6308 0.000000 0.000000 -1.200000
-2.406006 20.0 242 5596 132872 359 3776505246 6197 0.000000 0.000000 -1.200000
-2.208252 20.0 249 4952 134126 638 3776505272 5839 0.000000 0.000000 -1.200000
-1.999512 20.0 414 4442 128506 1174 3776505299 6030 0.000000 0.000000 -1.200000
-1.801758 20.0 637 3287 128135 1883 3776505326 5807 0.000000 0.000000 -1.200000
-1.614990 20.0 742 2755 128412 2203 3776505353 5700 0.000000 0.000000 -1.200000
-1.395264 20.0 765 2925 127403 2149 3776505380 5839 0.000000 0.000000 -1.200000
-1.197510 20.0 733 3275 129095 1904 3776505407 5912 0.000000 0.000000 -1.200000
-1.010742 20.0 538 3993 130053 1245 3776505434 5776 0.000000 0.000000 -1.200000
-0.802002 20.0 332 5023 128781 699 3776505461 6054 0.000000 0.000000 -1.200000
-0.593262 20.0 252 5432 128509 343 3776505488 6027 0.000000 0.000000 -1.200000
-0.406494 20.0 234 5558 129247 493 3776505514 6285 0.000000 0.000000 -1.200000
-0.208740 20.0 334 4811 129065 867 3776505541 6012 0.000000 0.000000 -1.200000
0.000000 20.0 461 4125 129409 1347 3776505568 5933 0.000000 0.000000 -1.200000
0.186768 20.0 619 3280 127947 1891 3776505594 5790 0.000000 0.000000 -1.200000
0.395508 20.0 725 2846 131617 2196 3776505621 5767 0.000000 0.000000 -1.200000
0.593262 20.0 751 2897 131357 2134 3776505648 5782 0.000000 0.000000 -1.200000
0.802002 20.0 713 3213 132491 1851 3776505675 5777 0.000000 0.000000 -1.200000
0.999756 20.0 559 4021 131342 1300 3776505702 5880 0.000000 0.000000 -1.200000
1.186523 20.0 373 4961 133331 783 3776505729 6117 0.000000 0.000000 -1.200000
1.395264 20.0 212 5556 132255 381 3776505755 6149 0.000000 0.000000 -1.200000
1.604004 20.0 211 5401 132730 411 3776505782 6023 0.000000 0.000000 -1.200000
1.790771 20.0 209 5139 129915 639 3776505809 5987 0.000000 0.000000 -1.200000
1.999512 20.0 383 4535 131228 1034 3776505836 5952 0.000000 0.000000 -1.200000
2.186279 20.0 616 3367 130672 1725 3776505862 5708 0.000000 0.000000 -1.200000
2.395020 20.0 691 2921 130554 2112 3776505889 5724 0.000000 0.000000 -1.200000
2.614746 20.0 759 2896 130664 2146 3776505916 5801 0.000000 0.000000 -1.200000
2.801514 20.0 726 3333 129465 1951 3776505943 6010 0.000000 0.000000 -1.200000
2.988281 20.0 544 4110 129454 1194 3776505970 5848 0.000000 0.000000 -1.200000
