# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2 current(Amp)
-2.988281 20.0 251 5080 131036 630 3776490607 5961 0.000000 0.000000 0.300000
-2.790527 20.0 385 4510 131981 1036 3776490634 5931 0.000000 0.000000 0.300000
-2.614746 20.0 526 3718 131484 1661 3776490660 5905 0.000000 0.000000 0.300000
-2.395020 20.0 700 2945 128349 2112 3776490687 5757 0.000000 0.000000 0.300000
-2.197266 20.0 752 2791 129461 2261 3776490714 5804 0.000000 0.000000 0.300000
-1.999512 20.0 685 3241 129115 1828 3776490740 5754 0.000000 0.000000 0.300000
-1.801758 20.0 598 3848 128236 1449 3776490767 5895 0.000000 0.000000 0.300000
-1.604004 20.0 392 4747 130043 759 3776490794 5898 0.000000 0.000000 0.300000
-1.406250 20.0 263 5433 129524 344 3776490821 6040 0.000000 0.000000 0.300000
-1.186523 20.0 209 5535 130427 382 3776490847 6126 0.000000 0.000000 0.300000
-0.999756 20.0 288 5189 129283 680 3776490874 6157 0.000000 0.000000 0.300000
-0.802002 20.0 373 4414 126118 1178 3776490901 5965 0.000000 0.000000 0.300000
-0.615234 20.0 542 3654 126126 1681 3776490927 5877 0.000000 0.000000 0.300000
-0.395508 20.0 721 2780 126562 2187 3776490954 5688 0.000000 0.000000 0.300000
-0.197754 20.0 781 2646 127898 2205 3776490981 5632 0.000000 0.000000 0.300000
0.000000 20.0 690 3090 127723 1931 3776491007 5711 0.000000 0.000000 0.300000
0.186768 20.0 559 3816 128193 1448 3776491034 5823 0.000000 0.000000 0.300000
0.395508 20.0 419 4885 128534 807 3776491061 6111 0.000000 0.000000 0.300000
0.615234 20.0 259 5601 129582 350 3776491087 6210 0.000000 0.000000 0.300000
0.791016 20.0 219 5609 131401 376 3776491114 6204 0.000000 0.000000 0.300000
0.988769 20.0 239 5282 131236 608 3776491141 6129 0.000000 0.000000 0.300000
1.197510 20.0 429 4398 131645 1232 3776491167 6059 0.000000 0.000000 0.300000
1.406250 20.0 589 3553 126998 1681 3776491194 5823 0.000000 0.000000 0.300000
1.593018 20.0 683 3049 117074 2118 3776491221 5850 0.000000 0.000000 0.300000
1.801758 20.0 752 2696 117868 2305 3776491247 5753 0.000000 0.000000 0.300000
1.988525 20.0 721 3047 117168 2028 3776491274 5796 0.000000 0.000000 0.300000
2.197266 20.0 543 3841 125911 1475 3776491301 5859 0.000000 0.000000 0.300000
2.395020 20.0 406 4760 125834 822 3776491327 5988 0.000000 0.000000 0.300000
2.603760 20.0 275 5461 125832 473 3776491354 6209 0.000000 0.000000 0.300000
2.801514 20.0 225 5562 123575 298 3776491381 6085 0.000000 0.000000 0.300000
2.999268 20.0 235 5245 123029 487 3776491407 5967 0.000000 0.000000 0.300000
