#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 10.0 383 1535 61825 1105 3776076167 1918 0.000000 0.000000
-1.801758 10.0 326 1922 62232 810 3776076183 2248 0.000000 0.000000
-1.614990 10.0 229 2205 61803 557 3776076200 2434 0.000000 0.000000
-1.395264 10.0 162 2765 62195 249 3776076217 2927 0.000000 0.000000
-1.197510 10.0 140 2731 63470 225 3776076233 2871 0.000000 0.000000
-0.999756 10.0 138 2646 64150 258 3776076250 2784 0.000000 0.000000
-0.802002 10.0 218 2334 63040 572 3776076267 2552 0.000000 0.000000
-0.593262 10.0 264 1988 63210 732 3776076283 2252 0.000000 0.000000
-0.406494 10.0 332 1658 63295 1040 3776076300 1990 0.000000 0.000000
-0.197754 10.0 375 1557 62970 1127 3776076317 1932 0.000000 0.000000
-0.010986 10.0 363 1559 63501 1020 3776076333 1922 0.000000 0.000000
0.197754 10.0 323 1740 63090 891 3776076350 2063 0.000000 0.000000
0.384522 10.0 229 2295 63375 486 3776076366 2524 0.000000 0.000000
0.604248 10.0 170 2730 63461 276 3776076383 2900 0.000000 0.000000
0.812988 10.0 129 2983 62675 148 3776076400 3112 0.000000 0.000000
0.988769 10.0 146 2818 62151 216 3776076416 2964 0.000000 0.000000
1.197510 10.0 164 2483 61814 531 3776076433 2647 0.000000 0.000000
1.395264 10.0 282 1752 61170 943 3776076449 2034 0.000000 0.000000
1.604004 10.0 311 1541 62265 1022 3776076466 1852 0.000000 0.000000
1.790771 10.0 374 1409 61761 1143 3776076483 1783 0.000000 0.000000
1.999512 10.0 403 1408 61525 1134 3776076499 1811 0.000000 0.000000
