* begin:	27/09/2023 04:56:41
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt_pi4_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495100	5.0	52634	67	32540	177078	3778629704	52701	0.0000000	0.0000000
* Date: 27/09/2023	Time: 05:21
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1500.009000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.01	233	768
1	3.00	1500.01	451	1505
2	6.00	1500.01	477	1517
3	9.00	1500.01	415	1539
4	12.00	1500.01	432	1508
5	15.00	1500.01	414	1422
6	18.00	1500.01	420	1365
7	21.00	1500.01	393	1267
8	24.00	1500.01	340	1242
9	27.00	1500.01	358	1248
10	30.00	1500.01	352	1073
11	33.00	1500.01	294	1012
12	36.00	1500.01	324	1058
13	39.00	1500.01	314	1047
14	42.00	1500.01	307	1110
15	45.00	1500.01	309	1071
16	48.00	1500.01	305	1089
17	51.00	1500.01	298	1105
18	54.00	1500.01	342	1093
19	57.00	1500.01	320	1188
20	60.00	1500.01	345	1147
21	63.00	1500.01	337	1191
22	66.00	1500.01	418	1285
23	69.00	1500.01	377	1293
24	72.00	1500.01	409	1400
25	75.00	1500.01	405	1448
26	78.00	1500.01	448	1461
27	81.00	1500.01	439	1509
28	84.00	1500.01	400	1567
29	87.00	1500.01	438	1510
30	90.00	1500.01	456	1546
31	93.00	1500.01	461	1413
32	96.00	1500.01	477	1594
33	99.00	1500.01	489	1468
34	102.00	1500.01	471	1564
35	105.00	1500.01	411	1541
36	108.00	1500.01	462	1493
37	111.00	1500.01	419	1476
38	114.00	1500.01	395	1463
39	117.00	1500.01	427	1482
40	120.00	1500.01	389	1382
41	123.00	1500.01	382	1308
42	126.00	1500.01	377	1339
43	129.00	1500.01	342	1184
44	132.00	1500.01	330	1201
45	135.00	1500.01	358	1062
46	138.00	1500.01	340	1096
47	141.00	1500.01	304	968
48	144.00	1500.01	324	971
49	147.00	1500.01	297	983
50	150.00	1500.01	323	1061
51	153.00	1500.01	349	1038
52	156.00	1500.01	344	1078
53	159.00	1500.01	348	1149
54	162.00	1500.01	436	1178
55	165.00	1500.01	422	1181
56	168.00	1500.01	400	1369
57	171.00	1500.01	393	1430
58	174.00	1500.01	401	1447
59	177.00	1500.01	406	1402
60	180.00	1500.01	424	1521
61	183.00	1500.01	432	1503
62	186.00	1500.01	430	1533
63	189.00	1500.01	437	1529
64	192.00	1500.01	453	1562
65	195.00	1500.01	464	1509
66	198.00	1500.01	458	1499
67	201.00	1500.01	467	1480
68	204.00	1500.01	468	1575
69	207.00	1500.01	429	1566
70	210.00	1500.01	443	1503
71	213.00	1500.01	402	1444
72	216.00	1500.01	409	1455
73	219.00	1500.01	399	1453
74	222.00	1500.01	420	1315
75	225.00	1500.01	401	1300
76	228.00	1500.01	358	1255
77	231.00	1500.01	347	1149
78	234.00	1500.01	329	1068
79	237.00	1500.01	306	1047
80	240.00	1500.01	353	1034
81	243.00	1500.01	301	975
82	246.00	1500.01	299	943
83	249.00	1500.01	331	1010
84	252.00	1500.01	295	968
85	255.00	1500.01	353	1077
86	258.00	1500.01	337	1109
87	261.00	1500.01	356	1137
88	264.00	1500.01	364	1255
89	267.00	1500.01	367	1232
90	270.00	1500.01	387	1357
91	273.00	1500.01	401	1365
92	276.00	1500.01	447	1409
93	279.00	1500.01	450	1462
94	282.00	1500.01	466	1423
95	285.00	1500.01	431	1528
96	288.00	1500.01	488	1473
97	291.00	1500.01	446	1519
98	294.00	1500.01	490	1537
99	297.00	1500.01	451	1523
100	300.00	1500.01	427	1498
101	303.00	1500.01	450	1509
102	306.00	1500.01	455	1522
103	309.00	1500.01	388	1511
104	312.00	1500.01	432	1528
105	315.00	1500.01	427	1513
106	318.00	1500.01	381	1475
107	321.00	1500.01	353	1401
108	324.00	1500.01	394	1371
109	327.00	1500.01	352	1270
110	330.00	1500.01	340	1211
111	333.00	1500.01	328	1123
112	336.00	1500.01	347	1043
113	339.00	1500.01	310	1010
114	342.00	1500.01	290	1010
115	345.00	1500.01	314	997
116	348.00	1500.01	325	964
117	351.00	1500.01	312	975
118	354.00	1500.01	335	1073
119	357.00	1500.01	333	1078
120	360.00	1500.01	343	1171
121	363.00	1500.01	378	1174
122	366.00	1500.01	344	1249
123	369.00	1500.01	418	1263
124	372.00	1500.01	386	1359
125	375.00	1500.01	386	1446
126	378.00	1500.01	430	1480
127	381.00	1500.01	402	1493
128	384.00	1500.01	461	1535
129	387.00	1500.01	479	1563
130	390.00	1500.01	453	1505
131	393.00	1500.01	425	1401
132	396.00	1500.01	481	1526
133	399.00	1500.01	424	1525
134	402.00	1500.01	515	1532
* end: 27/09/2023 05:21:45
