#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 10.0 323 1736 61474 896 3776444807 2955 0.000000 0.000000
-1.801758 10.0 229 2231 61839 479 3776444823 2939 0.000000 0.000000
-1.604004 10.0 144 2540 61968 251 3776444840 2935 0.000000 0.000000
-1.406250 10.0 104 2864 61845 117 3776444857 3085 0.000000 0.000000
-1.208496 10.0 120 2564 62128 267 3776444873 2951 0.000000 0.000000
-0.999756 10.0 196 2260 62073 582 3776444890 3038 0.000000 0.000000
-0.802002 10.0 274 1775 62138 841 3776444907 2890 0.000000 0.000000
-0.604248 10.0 324 1509 61800 1041 3776444923 2874 0.000000 0.000000
-0.395508 10.0 393 1321 62763 1208 3776444940 2922 0.000000 0.000000
-0.208740 10.0 364 1451 62407 1084 3776444957 2899 0.000000 0.000000
0.010986 10.0 319 1946 62286 691 3776444973 2956 0.000000 0.000000
0.186768 10.0 196 2433 62685 429 3776444990 3058 0.000000 0.000000
0.395508 10.0 132 2686 63246 210 3776445007 3028 0.000000 0.000000
0.593262 10.0 110 2816 64009 119 3776445023 3045 0.000000 0.000000
0.791016 10.0 109 2532 63206 239 3776445040 2880 0.000000 0.000000
0.999756 10.0 180 2397 63532 477 3776445056 3054 0.000000 0.000000
1.197510 10.0 236 1950 63233 826 3776445073 3012 0.000000 0.000000
1.384277 10.0 320 1458 64512 1067 3776445090 2845 0.000000 0.000000
1.593018 10.0 386 1323 64323 1151 3776445106 2860 0.000000 0.000000
1.801758 10.0 387 1432 65731 1092 3776445123 2911 0.000000 0.000000
2.010498 10.0 324 1729 64624 834 3776445140 2887 0.000000 0.000000
