# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 848 16009 753340 20379 3771248510 16857 0.0000000 0.0000000 -0.7250980
-0.0858680 120.0 227 15852 753431 20617 3771248757 16079 0.0000000 0.0000000 -0.7250980
-0.0717360 120.0 133 15699 754283 20516 3771249004 15832 0.0000000 0.0000000 -0.7250980
-0.0646700 120.0 262 15556 754651 20451 3771249251 15818 0.0000000 0.0000000 -0.7250980
-0.0505380 120.0 821 15800 753125 20657 3771249498 16621 0.0000000 0.0000000 -0.7250980
-0.0364060 120.0 1631 15485 754240 20759 3771249746 17116 0.0000000 0.0000000 -0.7250980
-0.0222740 120.0 2184 15525 754372 20700 3771249993 17709 0.0000000 0.0000000 -0.7250980
-0.0081420 120.0 2308 15564 753676 20577 3771250240 17872 0.0000000 0.0000000 -0.7250980
0.0059900 120.0 1966 15824 753752 20653 3771250487 17790 0.0000000 0.0000000 -0.7250980
0.0201220 120.0 1213 15985 752658 20560 3771250735 17198 0.0000000 0.0000000 -0.7250980
0.0342540 120.0 568 15560 755302 20596 3771250982 16128 0.0000000 0.0000000 -0.7250980
0.0483860 120.0 133 15866 754643 20396 3771251229 15999 0.0000000 0.0000000 -0.7250980
0.0625180 120.0 230 15662 754604 20627 3771251476 15892 0.0000000 0.0000000 -0.7250980
0.0766500 120.0 781 15836 754202 20644 3771251723 16617 0.0000000 0.0000000 -0.7250980
0.0907820 120.0 1420 15858 754729 20785 3771251970 17278 0.0000000 0.0000000 -0.7250980
0.1049140 120.0 2169 15849 754873 20574 3771252217 18018 0.0000000 0.0000000 -0.7250980
