# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 620 15089 760867 18819 3771371566 15709 0.0000000 0.0000000 1.1645510
-0.0858680 120.0 194 15042 761330 18654 3771371813 15236 0.0000000 0.0000000 1.1645510
-0.0717360 120.0 109 15276 759346 18731 3771372060 15385 0.0000000 0.0000000 1.1645510
-0.0646700 120.0 194 15111 759395 18925 3771372308 15305 0.0000000 0.0000000 1.1645510
-0.0505380 120.0 579 15173 759251 18606 3771372555 15752 0.0000000 0.0000000 1.1645510
-0.0364060 120.0 1087 15030 760257 18980 3771372803 16117 0.0000000 0.0000000 1.1645510
-0.0222740 120.0 1628 15292 759026 18804 3771373050 16920 0.0000000 0.0000000 1.1645510
-0.0081420 120.0 1651 15012 760314 18838 3771373297 16663 0.0000000 0.0000000 1.1645510
0.0059900 120.0 1410 15443 759455 18660 3771373544 16853 0.0000000 0.0000000 1.1645510
0.0201220 120.0 925 14819 761051 18772 3771373792 15744 0.0000000 0.0000000 1.1645510
0.0342540 120.0 384 15103 759868 18787 3771374039 15487 0.0000000 0.0000000 1.1645510
0.0483860 120.0 107 15063 759975 18643 3771374286 15170 0.0000000 0.0000000 1.1645510
0.0625180 120.0 149 15461 760784 18783 3771374534 15610 0.0000000 0.0000000 1.1645510
0.0766500 120.0 482 15186 759858 18842 3771374781 15668 0.0000000 0.0000000 1.1645510
0.0907820 120.0 1086 15184 760608 18794 3771375029 16270 0.0000000 0.0000000 1.1645510
0.1049140 120.0 1479 15238 760429 18331 3771375276 16717 0.0000000 0.0000000 1.1645510
