# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 507 19760 754209 20440 3771269011 20267 0.0000000 0.0000000 -0.3845210
-0.0858680 120.0 185 19850 752686 20334 3771269258 20035 0.0000000 0.0000000 -0.3845210
-0.0717360 120.0 73 19688 752225 20329 3771269505 19761 0.0000000 0.0000000 -0.3845210
-0.0646700 120.0 162 19863 752487 20426 3771269752 20025 0.0000000 0.0000000 -0.3845210
-0.0505380 120.0 463 19791 751795 20564 3771269999 20254 0.0000000 0.0000000 -0.3845210
-0.0364060 120.0 955 19818 751425 20423 3771270246 20773 0.0000000 0.0000000 -0.3845210
-0.0222740 120.0 1257 19955 754797 20572 3771270493 21212 0.0000000 0.0000000 -0.3845210
-0.0081420 120.0 1303 20020 753852 20582 3771270740 21323 0.0000000 0.0000000 -0.3845210
0.0059900 120.0 1130 20031 754347 20173 3771270988 21161 0.0000000 0.0000000 -0.3845210
0.0201220 120.0 756 19967 753831 20539 3771271235 20723 0.0000000 0.0000000 -0.3845210
0.0342540 120.0 352 20141 754177 20166 3771271482 20493 0.0000000 0.0000000 -0.3845210
0.0483860 120.0 76 20109 753677 20389 3771271729 20185 0.0000000 0.0000000 -0.3845210
0.0625180 120.0 122 19859 755383 20488 3771271976 19981 0.0000000 0.0000000 -0.3845210
0.0766500 120.0 425 19815 753372 20401 3771272223 20240 0.0000000 0.0000000 -0.3845210
0.0907820 120.0 839 19801 753644 20519 3771272471 20640 0.0000000 0.0000000 -0.3845210
0.1049140 120.0 1260 19903 754133 20586 3771272718 21163 0.0000000 0.0000000 -0.3845210
