# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 180.0 605 31575 1112773 30537 3771278962 32180 0.0000000 0.0000000 -0.1867680
-0.0858680 180.0 233 31716 1079080 30449 3771279329 31949 0.0000000 0.0000000 -0.1867680
-0.0717360 180.0 90 31567 1079397 30466 3771279696 31657 0.0000000 0.0000000 -0.1867680
-0.0646700 180.0 143 32157 1080872 30642 3771280063 32300 0.0000000 0.0000000 -0.1867680
-0.0505380 180.0 500 31984 1081647 30436 3771280430 32484 0.0000000 0.0000000 -0.1867680
-0.0364060 180.0 1009 31603 1084818 30785 3771280797 32612 0.0000000 0.0000000 -0.1867680
-0.0222740 180.0 1360 31476 1133442 30404 3771281164 32836 0.0000000 0.0000000 -0.1867680
-0.0081420 180.0 1623 31731 1135881 30528 3771281532 33354 0.0000000 0.0000000 -0.1867680
0.0059900 180.0 1384 31846 1132148 30818 3771281899 33230 0.0000000 0.0000000 -0.1867680
0.0201220 180.0 940 31569 1131485 30846 3771282266 32509 0.0000000 0.0000000 -0.1867680
0.0342540 180.0 435 31499 1133107 30636 3771282633 31934 0.0000000 0.0000000 -0.1867680
0.0483860 180.0 113 31909 1133081 30778 3771283000 32022 0.0000000 0.0000000 -0.1867680
0.0625180 180.0 150 31426 1132473 30483 3771283367 31576 0.0000000 0.0000000 -0.1867680
0.0766500 180.0 465 31406 1133425 30705 3771283734 31871 0.0000000 0.0000000 -0.1867680
0.0907820 180.0 921 31919 1135663 30662 3771284101 32840 0.0000000 0.0000000 -0.1867680
0.1049140 180.0 1377 32181 1131747 30770 3771284468 33558 0.0000000 0.0000000 -0.1867680
