# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 120.0 1009 13722 752262 20565 3771233393 14731 0.0000000 0.0000000 -0.9997560
-0.0858680 120.0 281 13688 754465 20648 3771233640 13969 0.0000000 0.0000000 -0.9997560
-0.0717360 120.0 187 13709 755144 20363 3771233887 13896 0.0000000 0.0000000 -0.9997560
-0.0646700 120.0 325 13707 755290 20429 3771234134 14032 0.0000000 0.0000000 -0.9997560
-0.0505380 120.0 999 13703 753071 20467 3771234381 14702 0.0000000 0.0000000 -0.9997560
-0.0364060 120.0 2097 13719 751631 20390 3771234628 15816 0.0000000 0.0000000 -0.9997560
-0.0222740 120.0 2584 13553 747712 20525 3771234875 16137 0.0000000 0.0000000 -0.9997560
-0.0081420 120.0 2941 13875 744791 20399 3771235122 16816 0.0000000 0.0000000 -0.9997560
0.0059900 120.0 2417 13613 755905 20785 3771235369 16030 0.0000000 0.0000000 -0.9997560
0.0201220 120.0 1507 13812 754548 20657 3771235616 15319 0.0000000 0.0000000 -0.9997560
0.0342540 120.0 682 13760 755022 20559 3771235863 14442 0.0000000 0.0000000 -0.9997560
0.0483860 120.0 132 13718 754110 20552 3771236110 13850 0.0000000 0.0000000 -0.9997560
0.0625180 120.0 280 13678 752150 20503 3771236357 13958 0.0000000 0.0000000 -0.9997560
0.0766500 120.0 894 13847 754333 20515 3771236604 14741 0.0000000 0.0000000 -0.9997560
0.0907820 120.0 1823 13825 754545 20593 3771236851 15648 0.0000000 0.0000000 -0.9997560
0.1049140 120.0 2604 13950 753551 20497 3771237098 16554 0.0000000 0.0000000 -0.9997560
